image_name,image_path,retrieved_captions_b16,retrieved_scores_b16,retrieved_image_names_b16,hit@5_b16,raw_b16,answer_b16,retrieved_captions_b32,retrieved_scores_b32,retrieved_image_names_b32,hit@5_b32,raw_b32,answer_b32
4586925517.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4586925517.jpg,"[' A homeless man carries a sign that says "" hungry "" .', ' Man in a blue coat holding a sign .', ' An elderly man holds a sign .', ' College students at a kegger .', ' A man wearing a kilt leans against a poll holding a large wrapped item .']","[0.2905932664871216, 0.2725556492805481, 0.25671806931495667, 0.2532849907875061, 0.24699701368808746]","['318667317.jpg', '3205754736.jpg', '4586925517.jpg', '72008635.jpg', '7009203493.jpg']",1,A man holding a sign that says college krijgt diners en 3%.,A man holding a sign that says college krijgt diners en 3%.,"[' An elderly man holds a sign .', ' A homeless man holding up a sign with his request for money and his reasons for asking .', ' A homeless man carries a sign that says "" hungry "" .', ' Man in a blue coat holding a sign .', ' Homeless man holding a sign .']","[0.3313847482204437, 0.31788939237594604, 0.3111039996147156, 0.3086272180080414, 0.3078552186489105]","['4586925517.jpg', '1192725687.jpg', '318667317.jpg', '3205754736.jpg', '1192725687.jpg']",1,"A homeless man holding a sign that says ""COLLEGE KRIJGT DINERS EN 3 %, MA","A homeless man holding a sign that says ""COLLEGE KRIJGT DINERS EN 3 %, MA"
2319087586.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2319087586.jpg,"[' a man with black rimmed glasses sleeping with a drink in his hand', ' A man in a white t-shirt and beige shorts lies asleep on a black sofa .', ' A middle-aged man sitting in a chair holding a drink , sleeping .', ' A man asleep in a chair in front of a full bookshelf', ' A man is sleeping on a sofa outside .']","[0.2884305417537689, 0.28614386916160583, 0.2622447609901428, 0.26216500997543335, 0.25225603580474854]","['2266142543.jpg', '276984593.jpg', '1301978702.jpg', '343662720.jpg', '516433137.jpg']",0,A man in a white t-shirt and beige shorts lies asleep on a black sofa.,A man in a white t-shirt and beige shorts lies asleep on a black sofa.,"[' A man asleep in a chair in front of a full bookshelf', ' A man in a white t-shirt and beige shorts lies asleep on a black sofa .', ' A middle-aged man wearing black is reclined and scowling on a lounge .', ' A middle-aged man sitting in a chair holding a drink , sleeping .', ' A man falls asleep with his head on a table while listening to headphones .']","[0.32682543992996216, 0.30715546011924744, 0.30492234230041504, 0.3039335012435913, 0.3037073016166687]","['343662720.jpg', '276984593.jpg', '5046653151.jpg', '1301978702.jpg', '3574930742.jpg']",0,A man in a white t-shirt and beige shorts lies asleep on a black sofa.,A man in a white t-shirt and beige shorts lies asleep on a black sofa.
4011394505.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4011394505.jpg,"[' A man in a orange jumpsuit picking up garbage along the street .', ' The lady in red is sweeping up trash at her front step .', ' Two people in red shirts clean an alley .', ' A group of cleaners are sweeping up animal feces from the street during a parade or festival .', ' Many people walking on a street with a barricade and trash littered on street']","[0.30737918615341187, 0.29066479206085205, 0.28809282183647156, 0.2864138185977936, 0.2857668995857239]","['6189950649.jpg', '5252854871.jpg', '2737098202.jpg', '4661134609.jpg', '3671206280.jpg']",0,A man in a orange jumpsuit picking up garbage along the street.,A man in a orange jumpsuit picking up garbage along the street.,"[' Two people in red shirts clean an alley .', ' A man shows a young boy how to sweep in the streets of an Asian city .', ' A group of cleaners are sweeping up animal feces from the street during a parade or festival .', ' Four constriction workers are working on something in the street .', ' A person in a red shirt pulls on a rope while a little boy watches .']","[0.3561015725135803, 0.33140018582344055, 0.33015650510787964, 0.329342246055603, 0.3194435238838196]","['2737098202.jpg', '85574732.jpg', '4661134609.jpg', '4346213739.jpg', '3027384992.jpg']",0,Two people in red shirts clean an alley.,Two people in red shirts clean an alley.
6970752746.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6970752746.jpg,"[' A basketball player tries to aim for the goal while being blocked by other players .', ' A white guy in the middle of missing another layup .', ' One man in midair with a basketball as two men from the opposing team try to defensively block him .', ' A player in a white and red uniform goes for a layup , while the player with a red and black uniform blocks the attempted shot .', ' Basketball player in white uniform leaping to make a shot while being blocked by player in black .']","[0.28037789463996887, 0.2786996364593506, 0.27455613017082214, 0.27248379588127136, 0.26924625039100647]","['3272847211.jpg', '6858393129.jpg', '6858393129.jpg', '8234387593.jpg', '3068945309.jpg']",0,A basketball player in a white uniform is attempting a shot while being defended by a player in a red uniform.,A basketball player in a white uniform is attempting a shot while being defended by a player in a red uniform.,"[' A white guy in the middle of missing another layup .', ' A player in a white and red uniform goes for a layup , while the player with a red and black uniform blocks the attempted shot .', ' A basketball player tries to aim for the goal while being blocked by other players .', ' Two tall basketball players are attempting to block a smaller player from throwing the ball .', ' Basketball player in white uniform leaping to make a shot while being blocked by player in black .']","[0.30911076068878174, 0.3073066473007202, 0.295713871717453, 0.29102665185928345, 0.2830246388912201]","['6858393129.jpg', '8234387593.jpg', '3272847211.jpg', '6881296905.jpg', '3068945309.jpg']",0,A basketball player in a white uniform is attempting to make a shot while being blocked by a player in a black uniform.,A basketball player in a white uniform is attempting to make a shot while being blocked by a player in a black uniform.
4905392047.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4905392047.jpg,"[' A person , wearing no shirt , is sitting in a white chair staring over a ledge .', ' A woman in a white top stands on a balcony .', ' A man without a shirt works on a roof .', ' Guys on the roof doing their work .', ' Three girls working on a rooftop together .']","[0.2298268973827362, 0.2228587418794632, 0.2207467406988144, 0.21964402496814728, 0.2147311419248581]","['4641294847.jpg', '3541716169.jpg', '544039045.jpg', '1415960251.jpg', '3328428819.jpg']",0,A woman in a black bathing suit lays on a white bed on a rooftop.,A woman in a black bathing suit lays on a white bed on a rooftop.,"[' Three girls working on a rooftop together .', ' Guys on the roof doing their work .', ' A man sits on a ledge on a red building while watching a very tiny television .', ' He is at work overlooking the busy streets below .', ' A man on top of the roof looks over the ledge .']","[0.265232115983963, 0.2639790177345276, 0.2591351270675659, 0.2554323077201843, 0.2553119957447052]","['3328428819.jpg', '1415960251.jpg', '4099290978.jpg', '2737409349.jpg', '3465311847.jpg']",0,A woman lays on a rooftop reading a book.,A woman lays on a rooftop reading a book.
4803984649.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4803984649.jpg,"[' Traffic cop gesturing toward cars .', ' A black man with dreadlocks is clapping .', ' A man drives a car , keeping both of his hands on the wheel .', ' A man showing his ten fingers .', ' A mechanic below a truck conducting repairs .']","[0.2926442623138428, 0.28559795022010803, 0.283086359500885, 0.27996665239334106, 0.2761557698249817]","['4850809558.jpg', '3289429783.jpg', '5926326440.jpg', '4803984649.jpg', '4795241726.jpg']",1,A man showing his ten fingers.,A man showing his ten fingers.,"[' Traffic cop gesturing toward cars .', ' A man on a street corner is giving someone directions .', ' a black man in a black shirt flexing his arms .', ' Man waits for taxis to pass before crossing the wet road .', ' A large man is stopped at an intersection on a scooter .']","[0.2929493486881256, 0.2914539873600006, 0.28830286860466003, 0.2810445725917816, 0.27886661887168884]","['4850809558.jpg', '4030620867.jpg', '4728172600.jpg', '549887636.jpg', '4968082098.jpg']",0,A man in a grey jumpsuit is standing on the street corner with his hands up.,A man in a grey jumpsuit is standing on the street corner with his hands up.
403844559.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/403844559.jpg,"[' The light brown dog is in an uncrowded parking lot', ' Two people and a dog are napping in a public park .', ' The man is playing in the yard with two dogs .', ' Two dogs , one brown , one gray play while a person in jeans stand nearby .', ' Dog races through grass by lone tree .']","[0.32695847749710083, 0.3198451101779938, 0.3128083646297455, 0.30822208523750305, 0.3035697937011719]","['373219198.jpg', '4774444362.jpg', '3304556387.jpg', '2004674713.jpg', '359173181.jpg']",0,Two dogs playing in a parking lot while a person watches.,Two dogs playing in a parking lot while a person watches.,"[' The dogs are running on the grass , near a baseball field .', ' The dogs are in the field playing .', ' The dogs run and play on the baseball field .', ' A spotted dog playing on a baseball field with another dog .', ' A man playing fetch with two brown dogs .']","[0.3550291359424591, 0.3485512435436249, 0.3456876873970032, 0.33928462862968445, 0.334073007106781]","['3584829998.jpg', '1778020185.jpg', '3584829998.jpg', '486720042.jpg', '3304556387.jpg']",0,A man playing fetch with two brown dogs.,A man playing fetch with two brown dogs.
534570169.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/534570169.jpg,"[' A man in a black suit plays the piano .', ' A man in dress clothing playing a brown piano .', ' A man in a blazer is playing piano and singing into a microphone .', ' A man in a snazzy silver suit is playing the keyboard and singing .', ' A young guy playing for an audience .']","[0.2659127712249756, 0.26459985971450806, 0.26396051049232483, 0.2583690583705902, 0.25714507699012756]","['2424250856.jpg', '2424250856.jpg', '43194646.jpg', '1935109593.jpg', '4787058215.jpg']",0,A man in a black suit plays the piano.,A man in a black suit plays the piano.,"[' A man in dress clothing playing a brown piano .', ' A man in a blazer is playing piano and singing into a microphone .', ' A man in a black suit plays the piano .', ' A well dressed man with glasses working with an open piano .', ' A man dressed in formal attire is playing the bass .']","[0.31144997477531433, 0.3077315390110016, 0.306064248085022, 0.2993932068347931, 0.2907695174217224]","['2424250856.jpg', '43194646.jpg', '2424250856.jpg', '2458543148.jpg', '7286653258.jpg']",0,A man in a suit playing a saxophone.,A man in a suit playing a saxophone.
2883324329.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2883324329.jpg,"[' Someone bent down cleaning poles .', ' A firefighter is wrapping caution tape around a light post .', ' Two people fence and one loses his shoe .', ' A man doing clean up work of brush around a public area .', ' A bicyclist skids along the edge of a quarter circle .']","[0.27830079197883606, 0.26933553814888, 0.25861814618110657, 0.2585897445678711, 0.25820687413215637]","['3466635681.jpg', '3873835329.jpg', '6302283809.jpg', '115275691.jpg', '4503611071.jpg']",0,A man is cleaning a pole with a broom.,A man is cleaning a pole with a broom.,"[' Construction workers in neon yellow vests work on a sidewalk .', ' A firefighter is wrapping caution tape around a light post .', ' Policeman have set up a barricade on a sidewalk near a fire hydrant .', ' City crew workers are painting signs on the road .', ' Men wearing yellow coats working on a the sidewalk .']","[0.351667195558548, 0.3484555184841156, 0.3404355049133301, 0.3377224802970886, 0.3358973264694214]","['1720431026.jpg', '3873835329.jpg', '4762774018.jpg', '4722128127.jpg', '1720431026.jpg']",0,A man is sitting on the sidewalk near a tree and a yellow caution cone.,A man is sitting on the sidewalk near a tree and a yellow caution cone.
3677613006.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3677613006.jpg,"[' A disk jockey holds a picture of Michael Jackson .', ' A DJ is spinning records at a club full of people .', ' A DJ is spinning tracks at a club .', ' DJ spinning the tape with two beautiful girls in back .', ' A teenager at a party enjoying herself .']","[0.2970028817653656, 0.27800437808036804, 0.26783445477485657, 0.25123119354248047, 0.24860042333602905]","['3677613006.jpg', '3687537196.jpg', '3687537196.jpg', '881383469.jpg', '3792602083.jpg']",1,A DJ is spinning tracks at a club.,A DJ is spinning tracks at a club.,"[' A DJ is spinning records at a club full of people .', ' A DJ is spinning tracks at a club .', ' A group of people dancing in a club in front of a disk jockey .', ' DJ spinning the tape with two beautiful girls in back .', ' A disk jockey holds a picture of Michael Jackson .']","[0.33047905564308167, 0.31930121779441833, 0.31403788924217224, 0.304562509059906, 0.3036341369152069]","['3687537196.jpg', '3687537196.jpg', '347396250.jpg', '881383469.jpg', '3677613006.jpg']",1,A DJ is spinning tracks at a club.,A DJ is spinning tracks at a club.
2794605643.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2794605643.jpg,"[' Paddlers are getting in a water fight .', ' A young women smiles , holding a lazer tag gun while several people stand around her', ' A girl wearing a yellow shirt playing with a busted pinata .', ' Young woman in a red shirt is playing with a chinese yo-yo .', ' The juggler is entertaining the young boys on the sidewalk .']","[0.29097339510917664, 0.28427940607070923, 0.2808971405029297, 0.2766602039337158, 0.276524156332016]","['4929428870.jpg', '5004253043.jpg', '72285426.jpg', '2899783188.jpg', '2285664.jpg']",0,A young woman in a yellow shirt is holding a laser tag gun while several people stand around her.,A young woman in a yellow shirt is holding a laser tag gun while several people stand around her.,"[' Black people dancing in a Boston square .', ' A young female child attempts to break a Scooby Doo pinata using a stick at a gathering of her and her friends .', ' Several people dancing outside a building .', ' A girl in a black tank with cargo shorts to what appears to be dancing with several people around .', ' street performers putting on a show .']","[0.32604846358299255, 0.3250252604484558, 0.32385343313217163, 0.32225728034973145, 0.31589701771736145]","['3405100926.jpg', '5031372579.jpg', '5829827359.jpg', '4879725156.jpg', '4886280540.jpg']",0,A group of people dancing in a courtyard.,A group of people dancing in a courtyard.
2092922849.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2092922849.jpg,"[' A man standing in an adobe doorway wearing a white tank top .', ' A little boy is standing in front of a bright red building .', ' A person in a red hat is walking past a building that is in need of a paint job .', ' A young man sits in the entrance to a very small building .', ' A young boy in a swimsuit and sandals is standing in a doorway .']","[0.30095621943473816, 0.293979287147522, 0.2926391661167145, 0.2924319803714752, 0.28913623094558716]","['2092922849.jpg', '2103812912.jpg', '3827171692.jpg', '378398142.jpg', '2121436056.jpg']",1,A young man in a white tank top and red shorts stands in a doorway.,A young man in a white tank top and red shorts stands in a doorway.,"[' A man standing in an adobe doorway wearing a white tank top .', ' A little boy is standing in front of a bright red building .', ' A man is wearing a red hat and standing along a building .', ' A young man sits in the entrance to a very small building .', ' A young boy in a swimsuit and sandals is standing in a doorway .']","[0.3478710949420929, 0.32412034273147583, 0.3129134774208069, 0.30593740940093994, 0.3055700957775116]","['2092922849.jpg', '2103812912.jpg', '5015379755.jpg', '378398142.jpg', '2121436056.jpg']",1,A young boy in a swimsuit and sandals is standing in a doorway.,A young boy in a swimsuit and sandals is standing in a doorway.
6184114561.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6184114561.jpg,"[' Young men from two Japanese-sponsored teams play a game of indoor field hockey .', ' Group of men wearing white T-Shirt and dark colored shorts play football', ' A group of teenagers jump simultaneously on a soccer field .', ' team blue and team red playing football', ' Three males , one in red , another in green , and the last in white , are playing lacrosse .']","[0.300216943025589, 0.28551796078681946, 0.28440526127815247, 0.280562162399292, 0.27860867977142334]","['3613027188.jpg', '4733892212.jpg', '6184114561.jpg', '409072931.jpg', '4512346966.jpg']",1,A group of young men playing a game of indoor field hockey.,A group of young men playing a game of indoor field hockey.,"[' A group of teenagers jump simultaneously on a soccer field .', ' A young woman jumps on the grass in front of a street hockey rink .', ' A group of men play field hockey .', ' team blue and team red playing football', ' Men play field hockey .']","[0.3329457640647888, 0.31651660799980164, 0.31559184193611145, 0.31512337923049927, 0.31194400787353516]","['6184114561.jpg', '4612021294.jpg', '3473320907.jpg', '409072931.jpg', '3710971182.jpg']",1,A group of men play field hockey.,A group of men play field hockey.
2124547387.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2124547387.jpg,"[' A worker climbing up the house .', ' A man without a shirt works on a roof .', ' Repairing the roof of a school on the coastline .', ' A man hard at work from way up high', ' A man wearing a white cap and white sweatshirt working on a roof .']","[0.3119230568408966, 0.29700830578804016, 0.2953642010688782, 0.28981050848960876, 0.28813159465789795]","['3433583068.jpg', '544039045.jpg', '6209779666.jpg', '86120479.jpg', '288038357.jpg']",0,A man climbing up a wooden structure.,A man climbing up a wooden structure.,"[' A man is working on top of a roof .', ' A man is on a rooftop re-patching the roof .', ' A man without a shirt works on a roof .', ' A man on a ladder repairs the roof of a building .', ' A person working while sitting on a scaffold high up in the air .']","[0.3399016261100769, 0.3377950191497803, 0.33005520701408386, 0.3299250602722168, 0.3294517993927002]","['2063272936.jpg', '3212671393.jpg', '544039045.jpg', '2901375404.jpg', '3077185981.jpg']",0,A man is on a rooftop re-patching the roof.,A man is on a rooftop re-patching the roof.
3538686658.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3538686658.jpg,"[' A motorcycle racer going down a steep , dirt hill .', ' a dirt biker clears a jump .', ' A young helmeted biker in blue takes to the air while going over small hills .', ' A person on a dirt bike is riding up a hill while people watch on the side .', ' Someone is about to ride a motocross bike down the hill .']","[0.29121074080467224, 0.28221771121025085, 0.2803944945335388, 0.2785049378871918, 0.27615389227867126]","['479807115.jpg', '3632197966.jpg', '5303395266.jpg', '3551447084.jpg', '6733162475.jpg']",0,A person on a dirt bike is riding up a hill while people watch on the side.,A person on a dirt bike is riding up a hill while people watch on the side.,"[' a dirt biker clears a jump .', ' A dirt biker flies through the air .', ' A young helmeted biker in blue takes to the air while going over small hills .', ' A dirt biker participates in a race .', ' A motocross bicyclist doing a cross up jump , wearing protective gear .']","[0.33292433619499207, 0.3299083113670349, 0.32665514945983887, 0.321940153837204, 0.3186357915401459]","['3632197966.jpg', '3670907052.jpg', '5303395266.jpg', '3273325447.jpg', '6458025621.jpg']",0,"A motocross biker doing a cross up jump, wearing protective gear.","A motocross biker doing a cross up jump, wearing protective gear."
2248395289.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2248395289.jpg,"[' An artist in a black sweater is sculpting large rocks .', ' A sculptor applies his chisel to a slab of rock , etching a pattern on its surface .', ' A person with a brush looking at a large rock .', ' A man chiseling art out of a piece of stone .', ' A man chiseling a sculpture , possibly out of stone .']","[0.32375046610832214, 0.3223772346973419, 0.3110244870185852, 0.30979210138320923, 0.3056451380252838]","['2480000122.jpg', '2248395289.jpg', '1550772959.jpg', '85306246.jpg', '3751534242.jpg']",1,"A man chiseling a sculpture, possibly out of stone.","A man chiseling a sculpture, possibly out of stone.","[' An older gentleman carving granite with a chisel .', ' A man chiseling art out of a piece of stone .', ' Man in olive shirt chiseling away at large stone in a workshop .', ' A sculpture works on one of his pieces .', ' A man in a light blue cap is carving an ice sculpture .']","[0.3543463349342346, 0.35283181071281433, 0.35189512372016907, 0.3490689694881439, 0.34568873047828674]","['4667566271.jpg', '85306246.jpg', '2832613782.jpg', '4436813115.jpg', '75897060.jpg']",0,A man in a light blue shirt is carving a large piece of stone.,A man in a light blue shirt is carving a large piece of stone.
2528076469.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2528076469.jpg,"[' A man is standing on a subway leaning against a pole .', ' A man stands outside .', ' A man is standing outside of an incomplete building .', ' A man standing on a pole .', ' A man in jeans and tee walking around']","[0.3059748411178589, 0.28767114877700806, 0.28575193881988525, 0.2837764024734497, 0.2827121913433075]","['4230838706.jpg', '207930963.jpg', '2168809436.jpg', '1429040704.jpg', '371897.jpg']",0,A man in a floral shirt and jeans stands on a street.,A man in a floral shirt and jeans stands on a street.,"[' There is a man in a white t-shirt and dark shorts walking down a slightly littered alley .', ' A man is standing on a subway leaning against a pole .', ' A man in jeans and tee walking around', ' A man stands outside .', ' A white man with dreadlocks walks down the sidewalk .']","[0.3204202950000763, 0.31152135133743286, 0.3104915916919708, 0.3100756108760834, 0.30671530961990356]","['4960139534.jpg', '4230838706.jpg', '371897.jpg', '207930963.jpg', '463978865.jpg']",0,A man in a floral shirt and jeans stands on a subway track.,A man in a floral shirt and jeans stands on a subway track.
4864024799.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4864024799.jpg,"[' two women ride their three wheelers .', ' A woman and child watching the construction machines across the road .', ' A woman is pushing a cart full of food down the street .', ' Two boys pose for a picture with their rickshaw .', ' A man pushes a cart of goods down the road in a foreign country .']","[0.27725112438201904, 0.2737250328063965, 0.2683980464935303, 0.2656722068786621, 0.265638530254364]","['1461329041.jpg', '4382642104.jpg', '4801647530.jpg', '3361278843.jpg', '1720835468.jpg']",0,A woman is pushing a cart full of food down the street.,A woman is pushing a cart full of food down the street.,"[' Woman is driving a vehicle in a village .', ' There is a teenage boy sitting in what appears to be some kind of rickshaw , while the driver points to him from behind .', ' A man is in the bed of a truck holding a bag while a boy sits in the cab of the truck .', ' Young boys bringing home some fruit .', ' A man sitting on a rickshaw waiting for someone to need a ride .']","[0.3062644898891449, 0.30622342228889465, 0.3053126037120819, 0.3025970160961151, 0.30207979679107666]","['2296139788.jpg', '2802497633.jpg', '3342450499.jpg', '171614657.jpg', '6046473448.jpg']",0,A man is in the bed of a truck holding a bag while a boy sits in the cab of the truck,A man is in the bed of a truck holding a bag while a boy sits in the cab of the truck
1285067106.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1285067106.jpg,"[' A young person pitches in a baseball game .', ' A boy in the middle of a pitch at a baseball game .', ' A boy is running around the bases in a baseball game .', ' A boy plays baseball .', ' A kid is playing baseball , while behind him is another boy with a black shirt .']","[0.30121639370918274, 0.295817494392395, 0.2954254150390625, 0.29271629452705383, 0.28847503662109375]","['3744832122.jpg', '3471463779.jpg', '3470951932.jpg', '3524914023.jpg', '6696752037.jpg']",0,A young person pitches in a baseball game.,A young person pitches in a baseball game.,"[' A young mad pitching on a baseball team wearing a dark top and light colored uniform bottoms .', ' Young boy in a baseball uniform about to catch a baseball in his glove .', ' A boy is running around the bases in a baseball game .', ' A young person pitches in a baseball game .', ' A boy plays baseball .']","[0.35594993829727173, 0.3413429856300354, 0.3405427932739258, 0.3405090868473053, 0.3392733037471771]","['6309597419.jpg', '6696752075.jpg', '3470951932.jpg', '3744832122.jpg', '3524914023.jpg']",0,A young man in a baseball uniform is holding a baseball in his hand.,A young man in a baseball uniform is holding a baseball in his hand.
4564320256.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4564320256.jpg,"[' A lady is haggling with a street vendor .', ' Two women gluing newspapers and putting them into a ball .', ' two women ordering grains at a street shot .', ' Two women sit on the floor near a home as they mend clothing .', ' An elderly asian woman checks the wares of a street vendor .']","[0.28742510080337524, 0.2812933921813965, 0.2756853699684143, 0.2680051326751709, 0.2673957943916321]","['85600252.jpg', '2452852757.jpg', '3840834941.jpg', '3657809135.jpg', '94062798.jpg']",0,Two women sitting at a table with newspapers and various items for sale.,Two women sitting at a table with newspapers and various items for sale.,"[' Two women gluing newspapers and putting them into a ball .', ' Two women holding cards are promoting a business in the street .', ' Two women exchange money for goods with a man at the market .', ' Two woman are reviewing a paper .', ' Two young women are sitting on a bed beside some posters .']","[0.3182053565979004, 0.3097088932991028, 0.30360865592956543, 0.3028004467487335, 0.3015410602092743]","['2452852757.jpg', '4493641563.jpg', '4892691213.jpg', '2494520072.jpg', '3279988814.jpg']",0,Two women are sitting at a table with newspapers and various items for sale.,Two women are sitting at a table with newspapers and various items for sale.
675153.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/675153.jpg,"[' Two men are performing martial arts , they are dressed in white and one man has his leg between the legs of the other man .', ' Two men wearing vests doing martial arts .', ' A man is being lifted by another man in a asian martial arts move .', ' Two men are instructing others in martial arts .', ' An athlete executes a judo throw while a judge watches .']","[0.2946920096874237, 0.29279258847236633, 0.2918793857097626, 0.2829916179180145, 0.2744837701320648]","['318895620.jpg', '4647449215.jpg', '257009770.jpg', '7300628.jpg', '6796767853.jpg']",0,"Two men are performing martial arts, they are dressed in white and one man has his leg between the legs of the other","Two men are performing martial arts, they are dressed in white and one man has his leg between the legs of the other","[' Two men are performing martial arts , they are dressed in white and one man has his leg between the legs of the other man .', ' Two Asian martial artists work on their skills .', ' Two female martial artists demonstrate a kick for an audience .', ' the karate students are stretching before practice', ' Two men are instructing others in martial arts .']","[0.32288751006126404, 0.3158503472805023, 0.310220867395401, 0.2993699610233307, 0.2990556061267853]","['318895620.jpg', '6231017294.jpg', '3674168459.jpg', '6834478325.jpg', '7300628.jpg']",0,"Two men are performing martial arts, they are dressed in white and one man has his leg between the legs of the other","Two men are performing martial arts, they are dressed in white and one man has his leg between the legs of the other"
434938585.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/434938585.jpg,"[' A woman sits in a cafe at night .', ' Woman in a black shirt and black headband looks at the camera while people sit at a restaurant in the background .', ' Woman in coat standing outside in front of deli .', ' A girl in yellow dress near a restaurant .', ' a woman sitting in the background at a table']","[0.27954161167144775, 0.26970329880714417, 0.2680472731590271, 0.25660228729248047, 0.25591686367988586]","['2507831979.jpg', '4738365740.jpg', '4511339699.jpg', '2545363449.jpg', '2151300603.jpg']",0,A woman in a black shirt and white turtleneck smiles at the camera in a cafe.,A woman in a black shirt and white turtleneck smiles at the camera in a cafe.,"[' Girl in black shirt looks straight at camera .', ' A young girl in a small white shirt .', ' there are 2 girls in a restaurant .', ' Woman in a black shirt and black headband looks at the camera while people sit at a restaurant in the background .', ' The beautiful lady is confusing .']","[0.2789578139781952, 0.276864230632782, 0.2727743685245514, 0.27275052666664124, 0.2589638829231262]","['4459460142.jpg', '389136029.jpg', '293653043.jpg', '4738365740.jpg', '4844925907.jpg']",0,A young girl in a black shirt smiles at the camera in a restaurant.,A young girl in a black shirt smiles at the camera in a restaurant.
498951987.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/498951987.jpg,"[' Man in blue robes stands between a cloud of brown smoke and a crowd taking photos .', ' A man inhaling smoke from a smoke-pot', ' A man in a market holding some very large green onions while smoking a cigarette .', ' A young man in a blue poncho smoking a cigarette .', ' A man is wearing a white habit with black polka dots and smoking a cigarette .']","[0.30856236815452576, 0.30606889724731445, 0.3000551164150238, 0.29686689376831055, 0.2824428677558899]","['2074686457.jpg', '4546499100.jpg', '302740416.jpg', '4926882194.jpg', '4744180552.jpg']",0,A man in a blue shirt and yellow scarf is smoking a cigarette.,A man in a blue shirt and yellow scarf is smoking a cigarette.,"[' A man inhaling smoke from a smoke-pot', ' A man in a market holding some very large green onions while smoking a cigarette .', ' A young boy and an old men involved in some type of ritual ceremony .', ' An older man in a printed shirt , smoking on a busy street .', ' Young boys enjoying a spray of water .']","[0.32427483797073364, 0.3117607831954956, 0.3056792616844177, 0.29916709661483765, 0.2953956127166748]","['4546499100.jpg', '302740416.jpg', '2072331027.jpg', '4525526342.jpg', '572618443.jpg']",0,A man in a market holding some very large green onions while smoking a cigarette.,A man in a market holding some very large green onions while smoking a cigarette.
4612142419.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4612142419.jpg,"[' A man and a child skip stones across the water .', ' A man helps a child walk across stones surrounded by water .', ' The boy with the red trunks kicks and grins as he falls back down after being thrown in the air by the man standing in the waist deep water .', ' fully clothed adults splash each other as they play in water .', ' A person attached to a harness is being dragged through the water .']","[0.31364646553993225, 0.2995242178440094, 0.29159384965896606, 0.29005712270736694, 0.28838449716567993]","['3692233541.jpg', '4612142419.jpg', '2202625355.jpg', '4784866019.jpg', '2555521861.jpg']",1,A man helps a child walk across stones surrounded by water.,A man helps a child walk across stones surrounded by water.,"[' A man and a child skip stones across the water .', ' A man helps a child walk across stones surrounded by water .', ' A young woman appears to being pulled out from a drainage canal by a chair attached to a wooden 4 by 4 .', ' The boy with the red trunks kicks and grins as he falls back down after being thrown in the air by the man standing in the waist deep water .', ' A man tries to help a woman in a bikini cross from one dock to another .']","[0.3324258327484131, 0.32273539900779724, 0.3197114169597626, 0.319297194480896, 0.31691133975982666]","['3692233541.jpg', '4612142419.jpg', '4986907081.jpg', '2202625355.jpg', '2583217692.jpg']",1,A man helps a child walk across stones surrounded by water.,A man helps a child walk across stones surrounded by water.
