image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
2633069263.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2633069263.jpg,"[' A man in and England jersey standing in a grass field .', ' A man , wearing an English sporting jersey and blue shorts , holds a cane as he stands on a grassy field .', ' A man wearing a kilt is standing on a field surrounded by flags and flowers .', ' A man in a British shirt is standing with a cane .', ' An injured football player on crutches , wearing a red white and blue uniform , looks towards the sky .']","[0.33554425835609436, 0.33381474018096924, 0.32775992155075073, 0.325410932302475, 0.31143003702163696]","['2633069263.jpg', '2633069263.jpg', '4696008531.jpg', '2633069263.jpg', '5265654043.jpg']",1,1,1,A man in an England jersey is standing on a grass field with a cane.,A man in an England jersey is standing on a grass field with a cane.,A man in an England jersey stands on a grassy field.,A man in an England jersey stands on a grassy field.
2957561476.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2957561476.jpg,"[' A man holds a hunting call for a woman to test while she leans out of a small boat .', ' Two people , one with a net and one with a fishing pole are in a boat in the water .', ' There are two white individuals smiling while fishing in a boat on a body of water .', ' One man without a shirt and a man with a hat steering are in a small boat .', ' A man sits in a boat and holds a fishing pole while another lays down .']","[0.34226736426353455, 0.34014761447906494, 0.33990710973739624, 0.33355486392974854, 0.33035042881965637]","['1225603792.jpg', '2957561476.jpg', '2957561476.jpg', '27683428.jpg', '1419286010.jpg']",0,1,1,"Two people, one with a net and one with a fishing pole, are in a boat in the water.","Two people, one with a net and one with a fishing pole, are in a boat in the water.",Two people are in a boat on a body of water.,Two people are in a boat on a body of water.
4586925517.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4586925517.jpg,"[' An elderly man held the "" COLLEGE KRUGT DINERS EN 3 % "" sign as he stood near the brick building .', ' Man outside building holds a sign warning others to repent .', ' A man in a gray coat hold a sign .', ' A man holds a sign seeking money .', ' An elderly man holds a sign .']","[0.4796893894672394, 0.3516944944858551, 0.3372883200645447, 0.3340887129306793, 0.3313847482204437]","['4586925517.jpg', '3400889730.jpg', '5016890643.jpg', '518251319.jpg', '4586925517.jpg']",1,1,1,"An elderly man in a black coat holds a sign that says ""COLLEGE KRUGT DINERS EN","An elderly man in a black coat holds a sign that says ""COLLEGE KRUGT DINERS EN",A man in a gray coat holds a sign.,A man in a gray coat holds a sign.
2319087586.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2319087586.jpg,"[' An old man is sleeping in a barber shop .', ' A black man with gray hair , a white shirt , and blue trousers is sleeping .', ' An older gentleman is sleeping while siting up in front of a barber shop .', ' An old man dozes off near a bookshelf .', ' An older , balding man falling asleep on a chair in front of bookshelves .']","[0.36130958795547485, 0.3490735590457916, 0.34894686937332153, 0.34069910645484924, 0.33777284622192383]","['6749663099.jpg', '6749663099.jpg', '6749663099.jpg', '343662720.jpg', '343662720.jpg']",0,0,0,A man with tattoos on his arm is sitting on a couch with his hand on his forehead.,A man with tattoos on his arm is sitting on a couch with his hand on his forehead.,A man is sitting on a couch and appears to be sleeping.,A man is sitting on a couch and appears to be sleeping.
4011394505.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4011394505.jpg,"[' A worker in a bright orange uniform is cleaning up the mess on the street while a small boy in red pants walks by .', ' Two people in red shirts clean an alley .', ' A guy and a girl in red shirts cleaning up an alley .', ' Workers clean trash off the street .', ' Boy walks past man in orange overalls who is sweeping garbage from the street .']","[0.36445462703704834, 0.3561015725135803, 0.3558962047100067, 0.354432076215744, 0.347909539937973]","['4011394505.jpg', '2737098202.jpg', '2737098202.jpg', '2944647707.jpg', '4011394505.jpg']",1,1,1,A worker in a bright orange uniform is cleaning up the mess on the street while a small boy in red pants wal,A worker in a bright orange uniform is cleaning up the mess on the street while a small boy in red pants wal,A man in an orange shirt is sweeping trash off the street.,A man in an orange shirt is sweeping trash off the street.
6970752746.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6970752746.jpg,"[' A professional basketball player in a Cleveland Cavaliers uniform is shooting a basket while a teammate guards him and two opponents wait for the rebound .', ' A white guy in the middle of missing another layup .', ' A player in a white and red uniform goes for a layup , while the player with a red and black uniform blocks the attempted shot .', ' four white guys playing basketball and looks like the white jersey is about to score over the red jersey .', ' 3 men competing for a rebound .']","[0.32154110074043274, 0.30911076068878174, 0.3073066473007202, 0.3009912669658661, 0.29943224787712097]","['6970752746.jpg', '6858393129.jpg', '8234387593.jpg', '8234387593.jpg', '6828313172.jpg']",1,1,1,A professional basketball player in a Cleveland Cavaliers uniform is shooting a basket while a teammate guards him and two oppon,A professional basketball player in a Cleveland Cavaliers uniform is shooting a basket while a teammate guards him and two oppon,A basketball player in a white jersey is attempting to score a basket.,A basketball player in a white jersey is attempting to score a basket.
4905392047.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4905392047.jpg,"[' A woman sunbathing on the roof of a building in a black bathing suit , with other buildings in the distance .', ' A woman sunbathes on a rooftop while reading a book .', ' Woman in a black bathing suit , lounging on a bed , atop of a building , with a tall white umbrella within her view .', ' A thin brunette woman lounges while reading on a rooftop overlooking a cityscape .', ' A man is perched on a rooftop .']","[0.3747628927230835, 0.3659963011741638, 0.36131852865219116, 0.3224949538707733, 0.3197891116142273]","['4905392047.jpg', '4905392047.jpg', '4905392047.jpg', '4905392047.jpg', '4752537082.jpg']",1,1,1,A woman in a black bathing suit lounges on a rooftop while reading a book.,A woman in a black bathing suit lounges on a rooftop while reading a book.,A woman in a black bathing suit is sunbathing on a rooftop while reading a book.,A woman in a black bathing suit is sunbathing on a rooftop while reading a book.
4803984649.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4803984649.jpg,"[' Black man in gray jumpsuit shows both hands to the camera .', ' A policeman gestures from his motorcycle while riding through a traffic circle .', ' man waving his hands in the middle of a street .', ' An older african american man is grasping something walking down the street .', ' A man gesticulates .']","[0.3356862962245941, 0.3190528452396393, 0.3169567584991455, 0.31650182604789734, 0.3098383843898773]","['4803984649.jpg', '3093357135.jpg', '244587650.jpg', '4631072108.jpg', '391020801.jpg']",1,1,1,A man in a gray jumpsuit is gesturing with his hands in front of a car.,A man in a gray jumpsuit is gesturing with his hands in front of a car.,A man in a grey jumpsuit is waving his hands.,A man in a grey jumpsuit is waving his hands.
403844559.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/403844559.jpg,"[' Four people are playing a grass field next to a parking lot .', ' A man in military camouflage is working a shepherd type dog in a grassy area while being observed by others in a parking lot in uniform .', ' A brown dog persues a Frisbee across the grass as the thrower watches .', ' The dogs are playing at the baseball field .', ' The dogs are running on the grass , near a baseball field .']","[0.3751187026500702, 0.3620224595069885, 0.35890287160873413, 0.35721683502197266, 0.3550291359424591]","['403844559.jpg', '170473787.jpg', '439916996.jpg', '3584829998.jpg', '3584829998.jpg']",1,1,1,Four people are playing a grass field next to a parking lot.,Four people are playing a grass field next to a parking lot.,A group of people are playing with a dog in a grassy area.,A group of people are playing with a dog in a grassy area.
534570169.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/534570169.jpg,"[' A well-dressed man plays a grand piano during an art exhibit .', ' A well dressed man with a smile on his face walks past a piano with a saxophone in his hands', ' A well-dressed man is holding a saxophone and walking in front of a piano .', ' A man sits and performs at a piano', ' An asian visible from neck upward , seated in front of a grand piano which is placed on a wooden floor .']","[0.34594351053237915, 0.34268999099731445, 0.3318732976913452, 0.3274897038936615, 0.31626951694488525]","['2424250856.jpg', '534570169.jpg', '534570169.jpg', '43194646.jpg', '5293561334.jpg']",0,1,1,A well-dressed man with a smile on his face walks past a piano with a saxophone in,A well-dressed man with a smile on his face walks past a piano with a saxophone in,A man in a suit is holding a saxophone and walking in front of a piano.,A man in a suit is holding a saxophone and walking in front of a piano.
2883324329.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2883324329.jpg,"[' Workers in yellow safety vests plant a tree in a city walkway .', ' Street worker blower dirt off of sidewalk and street .', ' A passerby and a sidewalk construction worker .', ' Two workers with leaf blowers blow orange leaves off patches of grass next to a wet sidewalk .', ' Two street Workman are working on the sidewalk .']","[0.3724214732646942, 0.3704198896884918, 0.36019325256347656, 0.3577028214931488, 0.352403849363327]","['116457850.jpg', '4455999741.jpg', '2569653795.jpg', '4056514744.jpg', '6789373753.jpg']",0,0,0,Workers in yellow safety vests plant a tree in a city walkway.,Workers in yellow safety vests plant a tree in a city walkway.,Two street workers are blowing leaves off the sidewalk.,Two street workers are blowing leaves off the sidewalk.
3677613006.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3677613006.jpg,"[' Girl in club DJ both showing camera the cover of Michael Jackson \'s "" Thriller . ""', ' A female DJ holds up a Michael Jackson album .', ' A middle-aged woman pretends to be a DJ as younger people point .', ' A dark-haired young disc jockey plays music .', ' A DJ at a club making sure the sound is good with two ladies behind him watching .']","[0.36473000049591064, 0.35394343733787537, 0.3476308584213257, 0.3425227999687195, 0.34152716398239136]","['3677613006.jpg', '3677613006.jpg', '506808265.jpg', '4077089649.jpg', '881383469.jpg']",1,1,1,A woman is holding up a Michael Jackson album while wearing headphones and standing in front of a DJ booth.,A woman is holding up a Michael Jackson album while wearing headphones and standing in front of a DJ booth.,A woman holding a Michael Jackson album.,A woman holding a Michael Jackson album.
2794605643.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2794605643.jpg,"[' Various people mill about a park , one man in black shorts and a yellow shirt sticking a thumb out and looking at some of the others while a woman walks on with her hands on her hips .', ' A woman with a yellow t-shirt on running from people with water soakers with two water bottles while two guys are soaking wet .', ' young man wearing blue jean shorts and a tank top balancing on his hand with his body in the air in the street while performing for bystanders .', ' Some hipsters dancing to the music .', ' A woman in a white t-shirt and black jeans demonstrates how to hula hoop to a crowd of bystanders in a city park .']","[0.36796292662620544, 0.3621758818626404, 0.3426346778869629, 0.3391813337802887, 0.33902058005332947]","['3562629322.jpg', '2794605643.jpg', '225221024.jpg', '244367131.jpg', '3216316010.jpg']",0,1,1,A woman in a yellow shirt is walking on the street while people are soaking wet.,A woman in a yellow shirt is walking on the street while people are soaking wet.,A woman in a yellow shirt is holding two water bottles and is surrounded by people.,A woman in a yellow shirt is holding two water bottles and is surrounded by people.
2092922849.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2092922849.jpg,"[' Black male in white puma tank top and red shorts standing in doorway of red building', ' Black man in red shorts and white shirt standing the doorway of a red house .', ' A young adult is wearing shorts , tank top , sandals and a traditional hat , is standing looking out of an open door .', ' A man is standing next to a red door .', ' A man standing in an adobe doorway wearing a white tank top .']","[0.4045039117336273, 0.40192124247550964, 0.36835744976997375, 0.35315796732902527, 0.3478710949420929]","['2092922849.jpg', '2092922849.jpg', '2092922849.jpg', '171132928.jpg', '2092922849.jpg']",1,1,1,A man in red shorts and a white tank top is standing in a doorway.,A man in red shorts and a white tank top is standing in a doorway.,A man wearing a white tank top and red shorts is standing in the doorway of a red building.,A man wearing a white tank top and red shorts is standing in the doorway of a red building.
6184114561.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6184114561.jpg,"[' A group of teenagers playing jump rope on a grassy turf .', ' Three young men play hockey on green astroturf .', ' Teenagers at a field playing a sport .', ' A group of teenagers jump simultaneously on a soccer field .', ' Four people playing soccer at a distance .']","[0.33733469247817993, 0.33641883730888367, 0.33466261625289917, 0.3329457640647888, 0.33177340030670166]","['6184114561.jpg', '3613027188.jpg', '6828750292.jpg', '6184114561.jpg', '300500054.jpg']",1,1,1,A group of teenagers playing soccer on a grassy field.,A group of teenagers playing soccer on a grassy field.,A group of teenagers playing jump rope on a grassy turf.,A group of teenagers playing jump rope on a grassy turf.
2124547387.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2124547387.jpg,"[' A man wearing blue pants is standing on a ladder , working on building the roof of a dome on a white building .', ' A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building .', ' an overhead view of a painter working on a scaffold .', ' A hard working man , working hard on a hot sunny day while fixing the roof .', ' A man does construction work on the roof of a building .']","[0.358298122882843, 0.35517141222953796, 0.35054606199264526, 0.3448678255081177, 0.34480202198028564]","['2901375404.jpg', '3646814919.jpg', '46829862.jpg', '3213517626.jpg', '2807228428.jpg']",0,0,0,A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.,A man is working on the roof of a building.,A man is working on the roof of a building.
3538686658.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3538686658.jpg,"[' A dirt biker soars above green trees with a blue , slightly cloudy sky in the background .', ' A man in white and black riding gear jumps his motorbike high above the ground with blurry field and clouds in the background .', ' A bike rider , in full protective gear , is suspended in midair above a field of dirt and grass .', ' a dirt biker clears a jump .', ' Thick clouds masked the sky for the Braun sponsored event as the crowd looked up at the raised platform while a small group of bike stunt riders watched one rider land on his feet while his bike was still in the air .']","[0.37710779905319214, 0.35573849081993103, 0.3509516716003418, 0.33292433619499207, 0.3322772979736328]","['217388728.jpg', '7309587162.jpg', '6181931777.jpg', '3632197966.jpg', '4091988669.jpg']",0,0,0,"A dirt biker soars above green trees with a blue, slightly cloudy sky in the background.","A dirt biker soars above green trees with a blue, slightly cloudy sky in the background.",A man in white and black riding gear jumps his motorbike high above the ground with blurry field,A man in white and black riding gear jumps his motorbike high above the ground with blurry field
2248395289.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2248395289.jpg,"[' A gray-haired man , dressed in a T-shirt and jeans is working on a silvery sculpture .', ' A woman is working on an ice sculpture .', ' An artist working on an ice sculpture', ' A man is sculpting a large piece of stone .', ' A person sculpting something from a large rock .']","[0.3753950893878937, 0.37138909101486206, 0.3707505166530609, 0.3705633580684662, 0.36554640531539917]","['2616991671.jpg', '4043883681.jpg', '4322208721.jpg', '3673069138.jpg', '2248395289.jpg']",0,1,1,A man is sculpting something from a large rock.,A man is sculpting something from a large rock.,A man is sculpting a large piece of stone.,A man is sculpting a large piece of stone.
2528076469.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2528076469.jpg,"[' A man in a floral shirt unbuttoned over a white t-shirt stands in the street in front of a building and a telephone pole .', ' A man wearing torn clothes stands in an alley .', ' A man stands in a run-down looking area .', ' An individual walking by a bridge and a factory .', ' A man standing on the tracks .']","[0.35757070779800415, 0.338650643825531, 0.3380075991153717, 0.3278050124645233, 0.3274550437927246]","['2528076469.jpg', '4428141450.jpg', '2528076469.jpg', '4870785283.jpg', '2537592566.jpg']",1,1,1,A man in a floral shirt unbuttoned over a white t-shirt stands in the street in front of,A man in a floral shirt unbuttoned over a white t-shirt stands in the street in front of,A man in a floral shirt unbuttoned over a white t-shirt stands in the street in front of,A man in a floral shirt unbuttoned over a white t-shirt stands in the street in front of
4864024799.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4864024799.jpg,"[' Some boys haul a load of bricks on a wagon .', ' A young Asian man wearing sandals is seen hauling furniture and other items in a rickshaw along the side of a street in an urban context .', ' A man driving what looks to be a makeshift rickshaw .', ' A group of children are transporting large bricks with a makeshift wagon .', ' A boy and a baby in a ridable truck .']","[0.3311923146247864, 0.327310711145401, 0.32522931694984436, 0.32352155447006226, 0.32306450605392456]","['4721002709.jpg', '5706580028.jpg', '4816929485.jpg', '4721002709.jpg', '2409597310.jpg']",0,0,0,A man is driving a makeshift rickshaw with a child in it.,A man is driving a makeshift rickshaw with a child in it.,A young girl is sitting in a cart with a refrigerator on it.,A young girl is sitting in a cart with a refrigerator on it.
1285067106.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1285067106.jpg,"[' A boy in a ball uniform is hitting third base .', ' A young mad pitching on a baseball team wearing a dark top and light colored uniform bottoms .', ' a boy in white plays baseball .', ' A yougn boy in a blue and white baseball uniform throwing a baseball while tucking his glove close to his body .', ' A boy in a baseball uniform runs the bases .']","[0.36440369486808777, 0.35594993829727173, 0.35381075739860535, 0.35139331221580505, 0.34914591908454895]","['6696752037.jpg', '6309597419.jpg', '1285067106.jpg', '3334953664.jpg', '3470951932.jpg']",0,1,1,A boy in a baseball uniform is standing on a baseball field.,A boy in a baseball uniform is standing on a baseball field.,A boy in a baseball uniform is holding a ball.,A boy in a baseball uniform is holding a ball.
4564320256.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4564320256.jpg,"[' An elderly lady with a young girl are sitting , surrounded by newspapers cigarettes and candy .', ' Two Chinese women at the cash and rap store third women counting her money for her purchase .', ' A Chinese lady talking with another customer about something enjoyable .', ' Two women sitting down reading newspapers .', ' Two women are selling goods .']","[0.3719154894351959, 0.3532710671424866, 0.3406383991241455, 0.336073637008667, 0.33452028036117554]","['4564320256.jpg', '457625343.jpg', '3943690510.jpg', '4564320256.jpg', '4676386270.jpg']",1,1,1,Two women are sitting down reading newspapers.,Two women are sitting down reading newspapers.,"A woman and a girl are sitting in front of a table with newspapers, cigarettes, and candy.","A woman and a girl are sitting in front of a table with newspapers, cigarettes, and candy."
675153.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/675153.jpg,"[' Two martial artists practice in a vacant room .', ' One martial arts practitioner kicks another in the head .', ' An Aikido student striking an attack in a demonstration to other students who stand patiently on the side of the mat .', ' Two men wearing black and white outfits are practicing a martial arts move .', ' The martial artist in white seems to have the upper hand on his older opponent .']","[0.35727185010910034, 0.3450535535812378, 0.34025463461875916, 0.3383351266384125, 0.33703023195266724]","['675153.jpg', '4648091444.jpg', '120545125.jpg', '7504941054.jpg', '675153.jpg']",1,1,1,Two martial artists practice in a vacant room.,Two martial artists practice in a vacant room.,Two men in white and black outfits are practicing martial arts.,Two men in white and black outfits are practicing martial arts.
434938585.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/434938585.jpg,"[' The little girl is wearing a black sweater and standing in front of a restaurant .', ' This is a boy that is a guest at Jewish outing .', ' a young girl standing outside a restaurant at night .', ' A boy in a gray sweatshirt is posing for a picture after dinner .', ' A photo of a smiling young woman in front of tables on the street .']","[0.35636794567108154, 0.3266585171222687, 0.32457593083381653, 0.3155055344104767, 0.3119487464427948]","['434938585.jpg', '2230206919.jpg', '434938585.jpg', '757674952.jpg', '434938585.jpg']",1,1,1,A young girl in a black sweater is standing in front of a restaurant.,A young girl in a black sweater is standing in front of a restaurant.,A young girl is standing in front of a restaurant.,A young girl is standing in front of a restaurant.
498951987.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/498951987.jpg,"[' People standing around incense , wafting the smoke into their faces .', ' A man inhaling smoke from a smoke-pot', ' A woman stands and watches incense burn with the smoke billowing .', ' A man in a group of people outside smoking .', ' A man in a plaid shirt exhales smoke on a crowded city street .']","[0.3599029779434204, 0.32427483797073364, 0.32338955998420715, 0.3224969506263733, 0.3180239498615265]","['4546499100.jpg', '4546499100.jpg', '311619377.jpg', '498951987.jpg', '498951987.jpg']",0,1,1,A man in a plaid shirt exhales smoke on a crowded city street.,A man in a plaid shirt exhales smoke on a crowded city street.,A man in a plaid shirt exhales smoke on a crowded city street.,A man in a plaid shirt exhales smoke on a crowded city street.
4612142419.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4612142419.jpg,"[' A short-haired man wearing blue jeans with a jacket wrapped around his waist is helping a small boy with a cap to cross a body of water on small stepping stones .', ' A boy gets flipped into the river by another boy .', ' A man is catching a girl who jumped into his arms', ' A man is pulling a little boy out of the water .', ' A man in a red shirt and jeans and a toddler on a rock near the water .']","[0.37056615948677063, 0.35198432207107544, 0.3467726707458496, 0.34568142890930176, 0.3392941355705261]","['4612142419.jpg', '2068403258.jpg', '3145779380.jpg', '1394599090.jpg', '2666111736.jpg']",1,1,1,A man in a blue shirt and jeans is helping a small boy with a cap to cross a body of water on,A man in a blue shirt and jeans is helping a small boy with a cap to cross a body of water on,A man in a blue shirt and jeans is helping a small boy cross a body of water on small stepping stones,A man in a blue shirt and jeans is helping a small boy cross a body of water on small stepping stones
2536943209.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2536943209.jpg,"[' A person in an orange jumpsuit with silver reflectors is working underneath a train .', ' A man wearing an orange jumpsuit is working underneath a railroad car .', ' A mechanic in an orange jumpsuit working on a train .', ' Men in orange suits are working on train tracks .', ' Two railway workers fix a train in orange vests .']","[0.4303562641143799, 0.42268162965774536, 0.40249115228652954, 0.3898666203022003, 0.38670027256011963]","['2536943209.jpg', '2536943209.jpg', '2536943209.jpg', '2537817814.jpg', '4212865709.jpg']",1,1,1,A mechanic in an orange jumpsuit is working on train tracks.,A mechanic in an orange jumpsuit is working on train tracks.,A man in an orange jumpsuit is working underneath a railroad car.,A man in an orange jumpsuit is working underneath a railroad car.
2902661518.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2902661518.jpg,"[' A bald headed man in black balances his skateboard on a cement wall and his shadow follows .', ' A man jumping with a skateboard under a bridge .', ' Skateboarder in black on ramps in midair pose .', ' A man is posed standing on one hand on a skateboard ramp .', ' A man rides a skateboard up a sloped concrete surface and into the air .']","[0.38865771889686584, 0.3564077615737915, 0.35212045907974243, 0.34937238693237305, 0.34773027896881104]","['2902661518.jpg', '3382303178.jpg', '2876494009.jpg', '3728015645.jpg', '3349258288.jpg']",1,1,1,A man balances his skateboard on a cement wall and his shadow follows.,A man balances his skateboard on a cement wall and his shadow follows.,A man in a black shirt is skateboarding on a ramp.,A man in a black shirt is skateboarding on a ramp.
731236273.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/731236273.jpg,"[' Two children step across the top of stones that cut a path across the shallow river .', ' Two children cross a small brook using a stone bridge .', ' A young girl walking along side a small creek', ' A young girl walks beside a stream .', ' Two children are walking by a pond']","[0.3501034677028656, 0.348712682723999, 0.34521302580833435, 0.34141963720321655, 0.34049543738365173]","['4612135887.jpg', '77587237.jpg', '4397975773.jpg', '4397975773.jpg', '3701291852.jpg']",0,0,0,Two children step across the top of stones that cut a path across the shallow river.,Two children step across the top of stones that cut a path across the shallow river.,A young girl walks beside a stream.,A young girl walks beside a stream.
4701385015.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4701385015.jpg,"[' A man in a black and white pinstripe hat and white shirt with blue streaks writes on the arm of another person with black ink .', ' A man , a man in a hat , and a woman in a hat look at papers as a cross-dressing Asian man looks at them .', ' These women are filling out forms at a stand outdoors .', ' A man with a white beard is writing in a book while two women look on .', ' This group of people are signing books for friends and fans .']","[0.3463957905769348, 0.338422566652298, 0.3341453969478607, 0.33376002311706543, 0.3294011652469635]","['4872515943.jpg', '4701385015.jpg', '3572942419.jpg', '4504411798.jpg', '1414412467.jpg']",0,1,1,A man with a white beard is writing in a book while two women look on.,A man with a white beard is writing in a book while two women look on.,A man in a black and white pinstripe hat and white shirt with blue streaks writes on the arm of,A man in a black and white pinstripe hat and white shirt with blue streaks writes on the arm of
365128300.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/365128300.jpg,"[' A team of rafters prepare to shove off from the shores into the river .', ' Several people are rafting down a choppy river in rocky terrain .', ' A group of people paddling down a dirty river .', ' A group of people white water raft on very choppy water .', ' A group of men in an unner tube going over some rapids']","[0.3228009343147278, 0.3133732080459595, 0.3117638826370239, 0.3102583885192871, 0.3080437183380127]","['2515372403.jpg', '84713990.jpg', '3302667658.jpg', '365128300.jpg', '3421928157.jpg']",0,1,1,"A group of people in a yellow raft are navigating through rough, choppy waters.","A group of people in a yellow raft are navigating through rough, choppy waters.",A group of people in a raft are going over a choppy river.,A group of people in a raft are going over a choppy river.
4506417051.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4506417051.jpg,"[' A man with his backpack walks down the street listening to his iPod .', ' A person in baggy pants and brown hoodie , with a backpack , walks on a sidewalk with signs in Chinese .', ' A man with a camera and a bookbag walking down a street .', ' An older woman walks down a frescoed sidewalk outside of a gun store called "" Dave \'s "" .', ' A young boy with a red shirt , blue jeans and sneakers appears to be running by the Pioneer County office .']","[0.34912702441215515, 0.3389168679714203, 0.33760035037994385, 0.3335105776786804, 0.3330235183238983]","['4463205759.jpg', '4506417051.jpg', '421762505.jpg', '3970199532.jpg', '3561363155.jpg']",0,1,1,A man with a backpack walks down a sidewalk.,A man with a backpack walks down a sidewalk.,A man wearing a brown hoodie and blue jeans walks down a sidewalk.,A man wearing a brown hoodie and blue jeans walks down a sidewalk.
3234401637.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3234401637.jpg,"[' A bicycle is parked and a guy is sitting with a bag is looking towards sea .', ' A man takes a break from his bike ride to sit and view the harbor before him .', ' Two bicycle riders in twilight on the shore .', ' Two kids ride their bikes by the ocean , in the evening .', ' A single man , riding his bike on the pier at sunset .']","[0.3607698380947113, 0.3454861640930176, 0.3433729410171509, 0.3317752182483673, 0.3304694890975952]","['4830524551.jpg', '4830524551.jpg', '3234401637.jpg', '3234401637.jpg', '2649216969.jpg']",0,1,1,"Two kids ride their bikes by the ocean, in the evening.","Two kids ride their bikes by the ocean, in the evening.",A man rides a bike on a pier at sunset.,A man rides a bike on a pier at sunset.
339822505.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/339822505.jpg,"["" Two men fixing drag queen 's costume ."", ' A person in a green feathered costume is bending down in front of a woman with painted breasts .', ' A person being dressed in clothing with feathers and sequins .', ' A young woman in angel wings offers brochures to Cirque de Soleil .', ' A crowd gathers around an intriguing individual wearing a white feathered costume .']","[0.3871096670627594, 0.3681418299674988, 0.3480084240436554, 0.34583115577697754, 0.34515830874443054]","['339822505.jpg', '3342272425.jpg', '339822505.jpg', '2445966669.jpg', '4691424506.jpg']",1,1,1,Two men fixing drag queen ' s costume.,Two men fixing drag queen ' s costume.,Two men fixing a drag queen's costume.,Two men fixing a drag queen's costume.
4727371226.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4727371226.jpg,"[' Two young ladies sitting on a bench eating ice cream cones .', ' Two young women enjoying ice cream .', ' Two women sitting on a bench eating vanilla ice cream .', ' Two friends enjoy ice cream on a nice day .', ' Two females are eating ice cream cones .']","[0.41700729727745056, 0.4047565460205078, 0.3933720886707306, 0.3904849588871002, 0.3891317844390869]","['4727371226.jpg', '4727371226.jpg', '4727371226.jpg', '4727371226.jpg', '4580282343.jpg']",1,1,1,Two women are sitting on a bench eating ice cream cones.,Two women are sitting on a bench eating ice cream cones.,Two women sitting on a bench eating vanilla ice cream.,Two women sitting on a bench eating vanilla ice cream.
