image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
000000105014.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000105014.jpg,"['A bowl filled will all kinds of healthy goodies', 'A dinner plate with beans, bones, and veggies. ', 'A small lunch box with various vegetables and a fork', 'a salad that looks like a boat is next to a fork', 'A very interesting sandwich containing lots of vegetables.']","[0.29199931025505066, 0.2807336449623108, 0.27470630407333374, 0.27029162645339966, 0.2651791572570801]","['000000507235.jpg', '000000181796.jpg', '000000105014.jpg', '000000105014.jpg', '000000479732.jpg']",0,1,1,A small lunch box with various vegetables and a fork.,A small lunch box with various vegetables and a fork.,A bowl of food with a fork next to it.,A bowl of food with a fork next to it.
000000250127.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000250127.jpg,"['A young lady under an umbrella by a train', 'A woman wearing a dress and holding an umbrella.', 'A woman in a dress has a handbag and is holding an umbrella.', 'a person with her hand in her bag and holding an umbrella', 'a woman holding an umbrella whiile standing by a counter ']","[0.3827590346336365, 0.3346274197101593, 0.33221691846847534, 0.3137098252773285, 0.3078000843524933]","['000000250127.jpg', '000000401446.jpg', '000000401446.jpg', '000000250137.jpg', '000000151938.jpg']",1,1,1,A woman in a floral dress holding an umbrella stands by a green train.,A woman in a floral dress holding an umbrella stands by a green train.,A woman in a dress holding an umbrella.,A woman in a dress holding an umbrella.
000000164883.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000164883.jpg,"['A man holding a Wii controller making a very funny face', 'A man has his face up to a video game monitor.', 'an image of a guy making a video game character', 'A man holding his face up to a TV with a video game on display.', 'A man holding a Wii controller and pursing his lips.']","[0.34639766812324524, 0.34499064087867737, 0.3421507179737091, 0.33580589294433594, 0.33454686403274536]","['000000391140.jpg', '000000164883.jpg', '000000164883.jpg', '000000164883.jpg', '000000391140.jpg']",0,1,1,A man holding a Wii controller and pursing his lips.,A man holding a Wii controller and pursing his lips.,A man holding a Wii controller making a very funny face.,A man holding a Wii controller making a very funny face.
000000563702.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000563702.jpg,"['some fire hyrdants sitting in a line on a sidewalk ', 'three fire trucks parked outside a residential area', 'Firefighters and three firetrucks are parked on a street.', 'A fire truck sitting in the stations park lot.', 'A fire truck parked in a parking lot with other trucks. ']","[0.3049244284629822, 0.3023059666156769, 0.29405149817466736, 0.2899073660373688, 0.285336971282959]","['000000028993.jpg', '000000563702.jpg', '000000563702.jpg', '000000500613.jpg', '000000500613.jpg']",0,1,1,Three fire trucks are parked outside a residential area.,Three fire trucks are parked outside a residential area.,A fire truck is parked in a parking lot with other trucks.,A fire truck is parked in a parking lot with other trucks.
000000054164.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000054164.jpg,"['A man in a black suit surfing a large wave', 'A person in a black wetsuit surfing on a wave alone', 'a guy in black water suit surfing a wave.', 'a guy wearing a wet suit surfing the wave', 'this is a man riding a board on waves']","[0.3261618912220001, 0.32283127307891846, 0.32160741090774536, 0.320728600025177, 0.3207249343395233]","['000000190007.jpg', '000000297595.jpg', '000000482735.jpg', '000000054164.jpg', '000000574520.jpg']",0,1,1,A man in a black wetsuit surfing on a wave alone.,A man in a black wetsuit surfing on a wave alone.,A man in a black wetsuit surfing on a wave alone.,A man in a black wetsuit surfing on a wave alone.
000000036861.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000036861.jpg,"['A street sign at an intersection of Library Way and Madison Avenue', 'A street sign marks the intersection of 3 streets, while three housed stand in the background.', 'A stop sign installed upside down on a street corner', 'A red and white traffic sign attached to a pole in a city.', 'A street sign marks the intersection of S Lane St. and 12th Ave S.']","[0.3391687572002411, 0.3355647921562195, 0.32873305678367615, 0.3286750912666321, 0.3285945951938629]","['000000270386.jpg', '000000278006.jpg', '000000000724.jpg', '000000309173.jpg', '000000146498.jpg']",0,0,0,A red and white traffic sign attached to a pole in a city.,A red and white traffic sign attached to a pole in a city.,A red and white traffic sign attached to a pole in a city.,A red and white traffic sign attached to a pole in a city.
000000163057.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000163057.jpg,"['People fly kites in a large park in the middle of a city.', 'A kite flying over a city park on a windy day.', 'Many people walk through a park as few kites fly in the air.', 'People walking around a park and flying kites.', 'a colorful kite flying by some people in the park ']","[0.40191513299942017, 0.39996138215065, 0.39445972442626953, 0.38581326603889465, 0.3848530948162079]","['000000163057.jpg', '000000024027.jpg', '000000163057.jpg', '000000471789.jpg', '000000014439.jpg']",1,1,1,People fly kites in a large park in the middle of a city.,People fly kites in a large park in the middle of a city.,A large group of people are flying kites in a city park.,A large group of people are flying kites in a city park.
000000171190.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000171190.jpg,"['A lot of people having some wine and talking.', 'A ground of people sitting around a table holding wine glasses in their hands.', 'Dinner party guests enjoy a glass of fine wine.', 'Many people line up to taste some wine. ', 'a party that is full of wine tasters seems pumping.']","[0.3272836208343506, 0.3188731372356415, 0.3165505528450012, 0.31236550211906433, 0.31051668524742126]","['000000171190.jpg', '000000171190.jpg', '000000541773.jpg', '000000002685.jpg', '000000171190.jpg']",1,1,1,A group of people sitting around a table with wine glasses in a dimly lit room.,A group of people sitting around a table with wine glasses in a dimly lit room.,A group of people sitting around a table with wine glasses.,A group of people sitting around a table with wine glasses.
000000474167.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000474167.jpg,"['A large pizza and a soda sitting on a table.', 'A couple of slices of pizza and a glass of drink.', 'Two slices of pizza are sitting on a paper plate.', 'Two slices of pizza sitting on a paper plate.', 'two plates of pizza and a drink on a wooden table']","[0.34743911027908325, 0.3456348776817322, 0.33237671852111816, 0.3318864405155182, 0.3307669460773468]","['000000429623.jpg', '000000324927.jpg', '000000232489.jpg', '000000232489.jpg', '000000474167.jpg']",0,1,1,Two slices of pizza and a drink on a wooden table.,Two slices of pizza and a drink on a wooden table.,A slice of pizza on a paper plate.,A slice of pizza on a paper plate.
000000334555.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000334555.jpg,"['A black and white cow on side of street next to people.', 'A cow is standing on a street corner.', 'a cow walking on a city street near people ', 'A large, white cow walking through the streets of a small town', 'The white scared cow in a Tibetan city.']","[0.36372852325439453, 0.3548092544078827, 0.3523522615432739, 0.337979257106781, 0.33765462040901184]","['000000334555.jpg', '000000334555.jpg', '000000430073.jpg', '000000430073.jpg', '000000418281.jpg']",1,1,1,"A large, white cow walking through the streets of a small town.","A large, white cow walking through the streets of a small town.",A black and white cow is standing on a street corner.,A black and white cow is standing on a street corner.
000000111036.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000111036.jpg,"['A kitchen stove laying in a dumpster. ', 'An oven is sitting outside in a dumpster.', 'A old stove in a dumpster in a parking lot. ', 'A stove top oven sitting on a pile of junk outdoors.', 'An old oven left outside in the garbage.']","[0.38436388969421387, 0.3761611878871918, 0.3672669231891632, 0.3481203317642212, 0.33195364475250244]","['000000111036.jpg', '000000111036.jpg', '000000111036.jpg', '000000111036.jpg', '000000111036.jpg']",1,1,1,An old stove is sitting outside in a dumpster.,An old stove is sitting outside in a dumpster.,A stove top oven sitting on a pile of junk outdoors.,A stove top oven sitting on a pile of junk outdoors.
000000042102.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000042102.jpg,"['A young man is dressed in a school skirt outfit.', 'A person standing on a blue floor holding a tennis racket', 'A young girl standing on a grate with a racket.', 'A young man that is wearing a nice suite coat with a skirt and a purse.', 'A man wearing a skirt and stockings like a woman.']","[0.37644559144973755, 0.32223421335220337, 0.30741721391677856, 0.30585119128227234, 0.3011685013771057]","['000000042102.jpg', '000000033368.jpg', '000000117744.jpg', '000000042102.jpg', '000000042102.jpg']",1,1,1,A man is wearing a skirt and stockings like a woman.,A man is wearing a skirt and stockings like a woman.,A young man is dressed in a school skirt outfit.,A young man is dressed in a school skirt outfit.
000000466125.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000466125.jpg,"['The child smiles brightly while being handed a pink umbrella. ', 'A smiling child stands under a pink and red umbrella.', 'A child holding a pink toy cell phone with ""Princess Aurora"" inside it.', 'A child looks on in amusement while holding a baseball bat. ', 'A child holds a spoon and looks at a cupcake.']","[0.34512266516685486, 0.309955894947052, 0.2981678247451782, 0.2960841953754425, 0.29479625821113586]","['000000466125.jpg', '000000466125.jpg', '000000052413.jpg', '000000270474.jpg', '000000117425.jpg']",1,1,1,A child smiles brightly while being handed a pink umbrella.,A child smiles brightly while being handed a pink umbrella.,A young girl is holding a pink umbrella.,A young girl is holding a pink umbrella.
000000312586.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000312586.jpg,"['A  bear walking down the grass in the open.', 'A big burly grizzly bear is show with grass in the background.', 'A large grizzly bear walking through tall grass.', 'there is a black bear that can be seen walking own a hill', 'a bear on grass near small trees ']","[0.339029997587204, 0.3318121135234833, 0.32881811261177063, 0.3287960886955261, 0.3251924216747284]","['000000312586.jpg', '000000000285.jpg', '000000132622.jpg', '000000104603.jpg', '000000547519.jpg']",1,1,1,A large grizzly bear is walking through tall grass.,A large grizzly bear is walking through tall grass.,A black bear walking through tall grass.,A black bear walking through tall grass.
000000486479.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000486479.jpg,"['White dog sticking his nose out from under red and white striped bed ruffle.', 'A dog is on the floor hiding under a curtain.', 'A dog peeking out from under some covers.', 'A large white dog laying underneath a bed.', 'A picture of a dog laying under a table on the rug.']","[0.38501325249671936, 0.3692376911640167, 0.33959734439849854, 0.3290419578552246, 0.31786996126174927]","['000000486479.jpg', '000000486479.jpg', '000000486479.jpg', '000000486479.jpg', '000000367195.jpg']",1,1,1,A dog peeking out from under some covers.,A dog peeking out from under some covers.,A dog is laying under a red and white striped blanket.,A dog is laying under a red and white striped blanket.
000000084664.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000084664.jpg,"['The plate has bread, meat, eggs and tomatoes.', 'There is some ham, bread, eggs and tomatoes on a plate.', 'a plate of breakfast food sits on a table', 'A breakfast plate with toast, vegetables, eggs and meat.', 'A white plate with breakfast foods on it']","[0.34206151962280273, 0.3393951952457428, 0.3250599801540375, 0.3167884349822998, 0.31667816638946533]","['000000170595.jpg', '000000170595.jpg', '000000462576.jpg', '000000256518.jpg', '000000260105.jpg']",0,0,0,"A breakfast plate with toast, vegetables, eggs and meat.","A breakfast plate with toast, vegetables, eggs and meat.",A plate of breakfast food sits on a table.,A plate of breakfast food sits on a table.
000000276804.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000276804.jpg,"['Players are in the middle of a Baseball game with Old Glory present in the background. ', 'An outfielder watching what is going on at home plate.', 'A baseball player throws a pitch while others watch from the dugout.', 'Batter warming up near dug out during major game.', 'The ump and baseball players on the field.']","[0.3523004651069641, 0.3387155830860138, 0.333437442779541, 0.3333415687084198, 0.3333064615726471]","['000000276804.jpg', '000000257478.jpg', '000000345466.jpg', '000000254516.jpg', '000000062355.jpg']",1,1,1,A baseball game is being played at night with an American flag in the background.,A baseball game is being played at night with an American flag in the background.,A baseball game is being played with a flag in the background.,A baseball game is being played with a flag in the background.
000000292330.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000292330.jpg,"['a full size dog is smelling a bat on a ballfield.', 'A dog sniffs a baseball bat on a baseball field.', 'A dog that is sniffing a baseball bat.', 'A dog is standing and sniffing an abandoned ball bat.', 'A dog on a baseball field playing with a baseball bat.']","[0.37197357416152954, 0.3627586364746094, 0.3573893904685974, 0.3532489538192749, 0.34802061319351196]","['000000292330.jpg', '000000292330.jpg', '000000292330.jpg', '000000292330.jpg', '000000292330.jpg']",1,1,1,A dog on a baseball field playing with a baseball bat.,A dog on a baseball field playing with a baseball bat.,A dog is sniffing a baseball bat on a baseball field.,A dog is sniffing a baseball bat on a baseball field.
000000445439.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000445439.jpg,"['The stripes on the zebra almost disappear on its legs.', 'A zebra eating some hay at a zoo.', 'A young zebra grooms its self in the sun.', 'A zebra has its nose pressed to the ground. ', 'a little zebra biting its own tali ']","[0.3543755114078522, 0.35366323590278625, 0.34483402967453003, 0.34263110160827637, 0.34173688292503357]","['000000317024.jpg', '000000104455.jpg', '000000325306.jpg', '000000176634.jpg', '000000325306.jpg']",0,0,0,A zebra eating some hay at a zoo.,A zebra eating some hay at a zoo.,A zebra eating hay in a zoo.,A zebra eating hay in a zoo.
000000111609.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000111609.jpg,"['A man sleeping in a bed covered with a large plaid blanket.', 'A man sleeps on a pillow with a blanket. ', 'A man is sleeping with the covers pulled up high.', 'A man asleep under a blanket on a bed ', 'A man is sleeping with his head on a pillow.']","[0.36146965622901917, 0.33248183131217957, 0.33231285214424133, 0.33037036657333374, 0.32802948355674744]","['000000111609.jpg', '000000111609.jpg', '000000111609.jpg', '000000111609.jpg', '000000223747.jpg']",1,1,1,A man sleeping in a bed covered with a large plaid blanket.,A man sleeping in a bed covered with a large plaid blanket.,A man is sleeping with his head on a pillow.,A man is sleeping with his head on a pillow.
000000002006.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000002006.jpg,"['a big purple public bus called south tyne', ""A purple bus can't be missed on the city streets."", 'A purple bus with a person on the side driving around a curb.', 'A purple and white city bus pulling up to the curb', 'a big purple bus parked in a parking spot']","[0.39994966983795166, 0.36302781105041504, 0.3546072542667389, 0.3488191068172455, 0.34438276290893555]","['000000002006.jpg', '000000002006.jpg', '000000313182.jpg', '000000313182.jpg', '000000002006.jpg']",1,1,1,A big purple public bus called south tyne.,A big purple public bus called south tyne.,A purple bus with a person on the side driving around a curb.,A purple bus with a person on the side driving around a curb.
000000323496.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000323496.jpg,"['A young boy in a red shirt playing tennis.', 'A boy hitting a tennis all with a racquet.', 'A young lad swings his Wilson tennis racquet.', 'A LITTLE BOY PLAYING A GAME OF TENNIS ', 'A boy swinging a tennis racket at a ball on a court.']","[0.36393314599990845, 0.3532060384750366, 0.34588152170181274, 0.340753972530365, 0.34037041664123535]","['000000323496.jpg', '000000039951.jpg', '000000323496.jpg', '000000323496.jpg', '000000323496.jpg']",1,1,1,A young boy in a red shirt playing tennis.,A young boy in a red shirt playing tennis.,A young boy in a red shirt playing tennis.,A young boy in a red shirt playing tennis.
000000049759.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000049759.jpg,"['Teams of children wearing blue and green uniforms playing volleyball inside an auditorium.', 'children in a gym playing a game of badminto', 'Several people playing tennis in a school gymnasium.', 'The boys are playing volleyball in the gym.', 'A gym full of men playing volleyball with each other.']","[0.3553517162799835, 0.34439802169799805, 0.33597299456596375, 0.33368396759033203, 0.32647764682769775]","['000000049759.jpg', '000000096427.jpg', '000000551820.jpg', '000000049759.jpg', '000000049759.jpg']",1,1,1,Several people playing volleyball in a gymnasium.,Several people playing volleyball in a gymnasium.,A group of people playing volleyball in a gym.,A group of people playing volleyball in a gym.
000000486104.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000486104.jpg,"['A baseball player throws a pitch while others watch from the dugout.', 'A baseball player is at bat as the crowd watches.', 'The batter stands at the plate ready to swing, as the players stand ready in the outfield.', 'A batter swings as the catcher and umpire squat down behind him.', 'Batter preparing to swing at pitch during major game.']","[0.3164443075656891, 0.31444111466407776, 0.3138118088245392, 0.31157827377319336, 0.311443030834198]","['000000345466.jpg', '000000072795.jpg', '000000065798.jpg', '000000129945.jpg', '000000002153.jpg']",0,0,0,A batter swings as the catcher and umpire squat down behind him.,A batter swings as the catcher and umpire squat down behind him.,A baseball player is at bat as the crowd watches.,A baseball player is at bat as the crowd watches.
000000281447.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000281447.jpg,"['A brown horse with blonde hair standing in an open field.', 'A horse grazing with mountains behind him. ', 'there is a beige horse with blonde and brown hair on a hill', 'A horse is grazing in a grassy field with a view of mountains.', 'a horse grazing in a green pasture bordered by mountains']","[0.31854522228240967, 0.31785234808921814, 0.31619709730148315, 0.3130374252796173, 0.31264880299568176]","['000000356968.jpg', '000000299609.jpg', '000000356261.jpg', '000000299609.jpg', '000000299609.jpg']",0,0,0,A brown horse with blonde hair standing in an open field.,A brown horse with blonde hair standing in an open field.,A brown horse with blonde hair standing in an open field.,A brown horse with blonde hair standing in an open field.
000000574810.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000574810.jpg,"['A long-haired cat sits on a window sill and stares outside.', 'A yellow fluffy cat sitting in a window sill next to a window.', 'An orange cat perched in a window watching outside.', 'a cat that is looking out the window', 'The orange cat is sleepy on the window sill.']","[0.35312768816947937, 0.33688366413116455, 0.33439338207244873, 0.3332795202732086, 0.32955822348594666]","['000000574810.jpg', '000000574810.jpg', '000000574810.jpg', '000000101420.jpg', '000000155291.jpg']",1,1,1,A long-haired cat sits on a window sill and stares outside.,A long-haired cat sits on a window sill and stares outside.,A cat sitting on a window sill looking out the window.,A cat sitting on a window sill looking out the window.
000000105264.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000105264.jpg,"['Young men playing on the beach with a cow in the foreground.', 'A bull is running freely on the beach with other boys.', 'people on the beach playing with a brown cow', 'COWS WALKING ALONG THE BEACH, AND PEOPLE OUT IN THE WATER', 'A group of cows walking down a beach.']","[0.4162353575229645, 0.4092353284358978, 0.3729915916919708, 0.3526627719402313, 0.3380477726459503]","['000000105264.jpg', '000000105264.jpg', '000000105264.jpg', '000000389451.jpg', '000000389451.jpg']",1,1,1,Young men playing on the beach with a cow in the foreground.,Young men playing on the beach with a cow in the foreground.,A man is running on the beach with a cow.,A man is running on the beach with a cow.
000000022892.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000022892.jpg,"['A dog and a cat are watching the plants on the table..', 'Dog looking in a window at a cat next to plants.', 'A cat sitting on a table next to plants and a dog outside of a sliding glass door, looking in.', 'A cat staring out a window at another cat.', 'A cat sits on its hind legs, and swats at the plant.']","[0.3968411087989807, 0.37437301874160767, 0.37377676367759705, 0.31508588790893555, 0.3104325234889984]","['000000022892.jpg', '000000022892.jpg', '000000022892.jpg', '000000398810.jpg', '000000222235.jpg']",1,1,1,"A cat sitting on a table next to plants and a dog outside of a sliding glass door, looking in.","A cat sitting on a table next to plants and a dog outside of a sliding glass door, looking in.",A dog and a cat are watching the plants on the table.,A dog and a cat are watching the plants on the table.
000000219440.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000219440.jpg,"['A small group of cows standing in front of the camera.', 'A baby cow gets milk from its mother while two other cows stand nearby.', 'With a foggy haze in the valley, some  cows lay low on the grassy hillside.', 'Three cows standing on a grass field under a cloudy sky.', 'Black and white photograph of cow statues in yard.']","[0.3142588436603546, 0.3124942183494568, 0.3025147020816803, 0.30202898383140564, 0.302009254693985]","['000000219440.jpg', '000000526706.jpg', '000000272212.jpg', '000000041635.jpg', '000000221155.jpg']",1,1,1,A baby cow gets milk from its mother while two other cows stand nearby.,A baby cow gets milk from its mother while two other cows stand nearby.,Three cows standing on a grass field under a cloudy sky.,Three cows standing on a grass field under a cloudy sky.
000000213593.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000213593.jpg,"['A STOP sign on a city street at night.', 'A stop sign sits at an intersection in a city at night time. ', 'A large stop sign is set against city buildings.', 'A stop sign in the middle of a city.', 'Baxter street in the city at night; a ""people crossing"" sign.']","[0.38069742918014526, 0.371151328086853, 0.3634701669216156, 0.36018022894859314, 0.34936773777008057]","['000000100283.jpg', '000000213593.jpg', '000000283038.jpg', '000000309173.jpg', '000000410712.jpg']",0,1,1,A stop sign is in the middle of a city at night.,A stop sign is in the middle of a city at night.,A stop sign is on a city street at night.,A stop sign is on a city street at night.
000000197796.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000197796.jpg,"['The bathroom is clean and ready to be used. ', 'The bathroom with the white tile has been cleaned. ', 'White bathroom showing toilet, shower, sink and mirror.', 'the bathroom has a mirror and a tiled sink', 'Cluttered bathroom with sink in foreground and towel on a rack.']","[0.3196612000465393, 0.3156018853187561, 0.3109305202960968, 0.30769839882850647, 0.307677686214447]","['000000023666.jpg', '000000500464.jpg', '000000163258.jpg', '000000058029.jpg', '000000197796.jpg']",0,1,1,"A clean white bathroom with a sink, mirror, and towel rack.","A clean white bathroom with a sink, mirror, and towel rack.",A bathroom with a white sink and a mirror.,A bathroom with a white sink and a mirror.
000000083531.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000083531.jpg,"['A BBQ topped with lots of sausages sitting side by side.', 'The many sausages are arranged on the portable grill.', 'There are many links of sausage on the grill.', 'Three hotdogs are prepared and loaded in different ways.', 'Several rows of cooking hot dogs on a grill.']","[0.3314153552055359, 0.3266544044017792, 0.3207038640975952, 0.29446250200271606, 0.2906948924064636]","['000000083531.jpg', '000000083531.jpg', '000000083531.jpg', '000000091779.jpg', '000000083531.jpg']",1,1,1,Several rows of cooking hot dogs on a grill.,Several rows of cooking hot dogs on a grill.,A BBQ topped with lots of sausages sitting side by side.,A BBQ topped with lots of sausages sitting side by side.
000000560371.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000560371.jpg,"['A street sign is pointing towards 8th avenue and the other is pointing towards 22 3/4 street in the middle of the forest.', 'Peculiar street sign showing intersection of 23 3/4 St and 8th Ave/CTH D.', 'There is a street sign on a pole on the side of a snowy highway.', 'Street signs, corner of Lynn and Bigelow.taken 11.01.2009 23:58.', 'A street sign shows directions to highways and towns.']","[0.3519226908683777, 0.3441195785999298, 0.336630254983902, 0.328855961561203, 0.32487741112709045]","['000000560371.jpg', '000000560371.jpg', '000000366178.jpg', '000000173183.jpg', '000000509258.jpg']",1,1,1,A street sign is pointing towards 8th avenue and the other is pointing towards 22 3/4 street,A street sign is pointing towards 8th avenue and the other is pointing towards 22 3/4 street,A street sign is pointing towards 8th avenue and the other is pointing towards 22 3/4 street,A street sign is pointing towards 8th avenue and the other is pointing towards 22 3/4 street
000000168974.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000168974.jpg,"['A small child that is playing a game on a video game console. ', 'A little girl in a pink shirt holding a game controller.', 'A small child holds two video game controllers.', 'a little kid playing a game with the wii driving remote', 'a small girl plays a game of wii ']","[0.3630818724632263, 0.3605320155620575, 0.3556928336620331, 0.34904995560646057, 0.3486800491809845]","['000000575081.jpg', '000000559543.jpg', '000000489611.jpg', '000000139077.jpg', '000000027186.jpg']",0,0,0,A small child in a pink shirt is holding a video game controller.,A small child in a pink shirt is holding a video game controller.,A small child playing a game on a video game console.,A small child playing a game on a video game console.
000000078823.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000078823.jpg,"['A dog standing on the back of a brown car.', 'a dog that is sitting on top of a brown car', 'a little dog sitting on the roof of a club cab truck', 'A dog wearing a bandanna and sitting on the trunk of a car.', 'a dog that is standing on top of a truck']","[0.3636353015899658, 0.35236382484436035, 0.343130499124527, 0.3365970551967621, 0.33500033617019653]","['000000078823.jpg', '000000078823.jpg', '000000474164.jpg', '000000078823.jpg', '000000474164.jpg']",1,1,1,A dog wearing a bandanna and sitting on the trunk of a car.,A dog wearing a bandanna and sitting on the trunk of a car.,A dog wearing a bandanna and sitting on the trunk of a car.,A dog wearing a bandanna and sitting on the trunk of a car.
000000579307.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000579307.jpg,"['Man and son standing on the beach side with a self assembled kite.', 'two kids with red hair riding surfboards onto the beach', 'Boys posing for a picture beside two surf boards. ', 'A small child is holding a frisbee while looking at the beach. ', 'Young children are at the beach flying a toy story kite.']","[0.36427268385887146, 0.36084601283073425, 0.3538998067378998, 0.3478221893310547, 0.33854177594184875]","['000000579307.jpg', '000000064898.jpg', '000000005193.jpg', '000000481413.jpg', '000000256775.jpg']",1,1,1,Two boys on the beach with a kite.,Two boys on the beach with a kite.,A man and a boy are standing on the beach with a kite.,A man and a boy are standing on the beach with a kite.
000000376278.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000376278.jpg,"['A larger zebra resting its head on a smaller zebra.', 'A lazy zebra lays in the straw near a rocky field.', 'A zebra eating hay scattered on the ground while another zebra lays in the shade.', 'a zebra bending down eating something off the ground', 'A zebra is lying on the ground with other zebras.']","[0.37129899859428406, 0.36164388060569763, 0.35916200280189514, 0.3573504388332367, 0.3571976125240326]","['000000454750.jpg', '000000376278.jpg', '000000104455.jpg', '000000176634.jpg', '000000376278.jpg']",0,1,1,A lazy zebra lays in the straw near a rocky field.,A lazy zebra lays in the straw near a rocky field.,A zebra is lying on the ground with other zebras.,A zebra is lying on the ground with other zebras.
000000420472.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000420472.jpg,"[""Two giraffe's fighting over a piece of food."", 'Two giraffes share a branch that they are eating', 'Two giraffes are eating a leafy branch together.', 'two giraffes eating leaves together off of a tree', 'two giraffes taking turns eating leaves from a tree']","[0.3750145137310028, 0.36131855845451355, 0.36032429337501526, 0.35795316100120544, 0.35652169585227966]","['000000420472.jpg', '000000420472.jpg', '000000420472.jpg', '000000448448.jpg', '000000383676.jpg']",1,1,1,Two giraffes are eating a leafy branch together.,Two giraffes are eating a leafy branch together.,Two giraffes are eating a leafy branch together.,Two giraffes are eating a leafy branch together.
000000246883.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000246883.jpg,"['A man in a wet suit holding a surf board with another person in the back ground near the ocean holding a surf board also.', 'Two people standing in the surf with their surfboards.', 'Two men holding their surfboards near an ocean. ', 'Two surfers in wetsuits carrying surfboards along the beach.', 'two people holding surf boards in a body of water']","[0.354584664106369, 0.354469358921051, 0.34710943698883057, 0.3409607410430908, 0.34034264087677]","['000000493864.jpg', '000000170613.jpg', '000000246883.jpg', '000000108503.jpg', '000000170613.jpg']",0,1,1,Two surfers in wetsuits carrying surfboards along the beach.,Two surfers in wetsuits carrying surfboards along the beach.,Two surfers in wetsuits carrying surfboards along the beach.,Two surfers in wetsuits carrying surfboards along the beach.
000000015597.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000015597.jpg,"['A young man balances himself as he tilts his skateboard up at the edge of an obstacle.', 'A skateboarder behind a house on a cement pad.', 'A man riding a skateboard on top of a cement rail.', 'A skateboarder balances on the top of a ramp.', 'A skateboarder jumping over an obstacle on his board.']","[0.3255356252193451, 0.3252366781234741, 0.32474905252456665, 0.32359960675239563, 0.3235534131526947]","['000000473118.jpg', '000000106912.jpg', '000000015597.jpg', '000000535306.jpg', '000000072281.jpg']",0,1,1,A skateboarder balances on the top of a ramp.,A skateboarder balances on the top of a ramp.,A man is skateboarding on a ramp.,A man is skateboarding on a ramp.
