image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_rag,answer_rag
2407865161.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2407865161.jpg,"[' In a large city , pedestrians are seen walking down the sidewalk in front of a building with many windows which reflect the scene .', ' Rear view of woman walking along side of building .', ' Two pedestrians walk past a construction site surrounded by orange mesh .', ' A person in a hat walking their dog in front of a building with large chain-linked fences surrounding it .', ' Woman walk up an alley with shuttered property on one side .', ' A woman walks past an old bagel shop .', ' A man walks into a maroon building as a dog looks on .', ' A young boy is sitting along side of a building looking toward a chain linked fence .', ' Pedestrians walk in front of an industrial complex .', ' An older woman walks down a frescoed sidewalk outside of a gun store called "" Dave \'s "" .']","[0.3366672098636627, 0.3358420431613922, 0.3358019292354584, 0.3354261815547943, 0.3353103995323181, 0.3343158960342407, 0.3323562443256378, 0.331174373626709, 0.33075985312461853, 0.3306741714477539]","['4546261932.jpg', '4698908532.jpg', '191375755.jpg', '4510387219.jpg', '160228320.jpg', '4840742835.jpg', '1341077576.jpg', '4926108699.jpg', '4887777705.jpg', '3970199532.jpg']",0,0,0,A woman walks down a sidewalk carrying a bag with a red cross on it.,A woman walks down a sidewalk carrying a bag with a red cross on it.
4983959726.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4983959726.jpg,"[' A man rides a bicycle in a long tunnel .', ' A person is riding a bike in a tunnel .', ' Adult walking their bicycle through a long round tunnel .', ' Guy walking his bicycle through a tunnel .', "" Bicyclist walks bike down a tunnel that does n't allow cycling ."", ' A man biking down a tunnel .', ' A man is pedaling a bicycle down the walkway of a lighted tunnel .', ' A person on a bicycle driving through a tunnel .', ' Cyclists are walking their bicycles through a tunnel .', ' A man is riding a bike inside of a structure .']","[0.40581458806991577, 0.39246660470962524, 0.39190301299095154, 0.3913270831108093, 0.38843417167663574, 0.3820570707321167, 0.3773065507411957, 0.3720114231109619, 0.3530786633491516, 0.3499619960784912]","['4983959726.jpg', '4983959726.jpg', '4083474327.jpg', '4083474327.jpg', '4083474327.jpg', '4983959726.jpg', '4983959726.jpg', '4983959726.jpg', '4083474327.jpg', '4923272678.jpg']",1,1,1,A man rides a bicycle in a long tunnel.,A man rides a bicycle in a long tunnel.
430803349.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/430803349.jpg,"[' This black and white dog is retrieving a stick from the water .', ' A black dog emerges from the water onto the sand , holding a white object in its mouth .', ' The black dog emerges from the water having collected an object in his teeth .', ' A wet dog catches seaweed in his mouth .', ' A black and white dog with a stick in its mouth is swimming .', ' A dog picks up a stick with his mouth while treading through water .', ' A black dog with a brown muzzle next to a body of water , shaking off water with a stick in its mouth .', ' A dog carries a very big stick through the water .', ' Dog carries stick in mouth while in water .', ' A black and white dog is biting onto a stick in the water .']","[0.35259106755256653, 0.3479556739330292, 0.3463486433029175, 0.34553560614585876, 0.34074294567108154, 0.33967918157577515, 0.3391198217868805, 0.3367123603820801, 0.3356264531612396, 0.33434659242630005]","['241109594.jpg', '280706862.jpg', '1465666502.jpg', '3650111717.jpg', '3146232740.jpg', '302241178.jpg', '947969010.jpg', '2052202553.jpg', '3498327617.jpg', '241109594.jpg']",0,0,0,"A black dog emerges from the water onto the sand, holding a white object in its mouth.","A black dog emerges from the water onto the sand, holding a white object in its mouth."
5220940345.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/5220940345.jpg,"[' A priest ministers to a group of young wide-eyed kids .', ' A priest is holding a bible in a Church with children with a girl next to him in a Choir girls outfit .', ' A man in church robes is talking to a man with a backpack , while a child watches .', ' A man and a boy are sitting at an altar both are holding bells .', ' Catholic boy standing at a podium .', ' Two young children stand next to each other in a church , a boy and a girl , wearing a dress and a tuxedo , respectively .', ' Children at a religious ceremony looking around in surprise .', ' A pastor and a young girl in the front of the cathedral .', ' A priest leads mass to his parish .', ' Two younger boys are standing in front of an older man in front of a large wooden cross .']","[0.34783312678337097, 0.3466154932975769, 0.3171879053115845, 0.3121810257434845, 0.31126371026039124, 0.30642855167388916, 0.30604875087738037, 0.302118182182312, 0.29849427938461304, 0.29797935485839844]","['5220940345.jpg', '5220940345.jpg', '2426958307.jpg', '2439942035.jpg', '4510764354.jpg', '7672048656.jpg', '5220940345.jpg', '5220940345.jpg', '4572363355.jpg', '1145722716.jpg']",1,1,1,A priest is holding a bible in a Church with children with a girl next to him in a Choir girls outfit,A priest is holding a bible in a Church with children with a girl next to him in a Choir girls outfit
3401437960.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3401437960.jpg,"[' A brown dog digging a hole in front of a plant', ' This brown dog is digging a hole while there is a plant nearby .', ' A brown dog digging a hole .', ' A brown dog is digging a hole in the dirt .', ' A dog is digging a large hole in a yard to find something .', ' A dog is digging in the ground and half of his body is under the ground .', ' A brown pitbull licks its chops as it waits for the empty food bowl to be filled .', ' A dog digs a hole in a yard .', ' A brown dog is digging in the dirt .', ' The brown dog is digging in the dirt .']","[0.4182031452655792, 0.4053303301334381, 0.39337557554244995, 0.37842923402786255, 0.37839266657829285, 0.3776092827320099, 0.37575584650039673, 0.37489286065101624, 0.37425535917282104, 0.36804938316345215]","['3401437960.jpg', '3401437960.jpg', '3401437960.jpg', '3401437960.jpg', '2087640654.jpg', '2087640654.jpg', '300274198.jpg', '3401437960.jpg', '3589267801.jpg', '3228793611.jpg']",1,1,1,A brown dog digging a hole in front of a plant.,A brown dog digging a hole in front of a plant.
218096711.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/218096711.jpg,"[' A little girl reads a book in a bed .', ' A little girl is reading to herself while sitting in bed .', ' A girl sits in bed reading a book .', ' A child is reading a book on a bed .', ' a young girl reading a literary classic "" to kill a mockingbird "" .', ' A young girl forgets about her room chores as her book intrigues her .', ' a young girl reads a book while another lies down in a bedroom .', ' A small blond girl sits in bed looking at book that has the words "" Crash ! Bang ! Boom ! "" on the front of it while she holds a cup in her other hand .', ' A young girl relaxing and reading a book .', ' A girl reading "" to Kill a Mockingbird "" while reclining on a couch .']","[0.3699301481246948, 0.3623490631580353, 0.3493623435497284, 0.34761232137680054, 0.34485384821891785, 0.34100890159606934, 0.33684468269348145, 0.33623671531677246, 0.33406439423561096, 0.3294011950492859]","['218096711.jpg', '218096711.jpg', '218096711.jpg', '405117798.jpg', '2282530092.jpg', '4565405799.jpg', '4750766294.jpg', '218096711.jpg', '5283697807.jpg', '2282530092.jpg']",1,1,1,A young girl reads a book while reclining on a couch.,A young girl reads a book while reclining on a couch.
295402802.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/295402802.jpg,"[' Two bicyclists are mending a bicycle on the sidewalk at night .', ' Two individuals are sleeping outside of a building at night .', ' An Indian man sitting outside his door asleep with one shoe one and one off two people sitting at the end of the apartment building with one kid standing up .', ' Two men cyclists examining the chain on a bike at night .', ' a man talks on his cellphone and another man rides a wheelchair .', ' A youngster straddles a small makeshift bench while his companion plays in the doorway nearby .', ' an old man sleeping in a wheelchair outside of a building .', ' A man in a wheelchair is sleeping on a sidewalk .', ' A man sleeps against a building , as another enters the building .', ' Two men sitting in a doorway working on something .']","[0.37808090448379517, 0.35361796617507935, 0.33768579363822937, 0.32955464720726013, 0.3288317322731018, 0.3284551501274109, 0.3269932270050049, 0.3263233006000519, 0.32541242241859436, 0.3216979205608368]","['288908971.jpg', '4717660540.jpg', '3848572895.jpg', '288908971.jpg', '2248487950.jpg', '4710229807.jpg', '290764786.jpg', '290764786.jpg', '4491852454.jpg', '3826405905.jpg']",0,0,0,Two men are sitting in a doorway working on something.,Two men are sitting in a doorway working on something.
171134073.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/171134073.jpg,"[' guy standing in a door during construction', ' A young man , in baggy jeans and a white t-shirt is using a hammer on a door frame .', ' A man in a tie stands in an elevator shaft near a garage construction site .', ' A man wearing red pants without a top is holding on to a ladder .', ' A man mops a mess outside of his storefront .', ' A worker begins to make renovations to the outside of a building .', ' A man in jeans with white paint stains on them is standing on a short ladder working on the front of a store .', ' A man on a ladder doing work on a business storefront .', ' A man in a construction supply area , wearing blue jeans and bluish gray t-shirt , caries a bundle of metal on his shoulder', ' A man in a gray sweater and khaki pants is standing next to a small red and yellow building , where there is an array of raw meat hanging from a pole outside a window .']","[0.36906400322914124, 0.36172378063201904, 0.3498936891555786, 0.343275249004364, 0.34307870268821716, 0.34304535388946533, 0.3404979705810547, 0.33995330333709717, 0.33929988741874695, 0.3383236527442932]","['71521921.jpg', '977898311.jpg', '195546059.jpg', '3777690883.jpg', '4852819911.jpg', '14220927.jpg', '1763754548.jpg', '4361061763.jpg', '7559183044.jpg', '3704209910.jpg']",0,0,0,A man in a blue shirt and jeans is standing in a doorway with a hammer in his hand.,A man in a blue shirt and jeans is standing in a doorway with a hammer in his hand.
4717261252.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4717261252.jpg,"[' Young girl with red-hair and heavy eyeliner balls up her food wrapper .', ' A young women hands someone a doll , in what looks like a disaster area .', ' An asian woman holds her baby , who is wearing a flowered jacket .', ' woman with reddish hair in nice attire eating cotton candy outside .', ' A woman is holding a crying child dressed in pink .', ' A young baby breastfeeding on her mother while walking at an event .', ' The women is holding a baby .', ' This young Asian woman munches on some meat on a stick .', ' A woman holding a baby after a wedding', ' A woman with pink-striped hair is about to bite a piece of food as another woman with a pierced lip and short , spiky hair watches .']","[0.35864031314849854, 0.356417179107666, 0.3541044294834137, 0.34611818194389343, 0.33748969435691833, 0.33649253845214844, 0.3354303240776062, 0.33359140157699585, 0.328908771276474, 0.3269883692264557]","['4717261252.jpg', '5766437977.jpg', '4889441439.jpg', '7007352148.jpg', '380752558.jpg', '474260313.jpg', '3805214721.jpg', '4717966711.jpg', '3614582606.jpg', '3364140217.jpg']",1,1,1,A woman with reddish hair and a black jacket is eating something wrapped in a pink wrapper.,A woman with reddish hair and a black jacket is eating something wrapped in a pink wrapper.
4771148918.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4771148918.jpg,"[' Some colorful riflemen are walking in a parade .', ' A group of people in blue and black band uniforms with light green or red plumes on their hats are walking through a crowd .', ' A band wearing kits are marching and playing bagpipes .', ' Military archers march in unison during a military parade .', ' A rifle band stands ready to perform in front of a crowd .', ' A group of men are dressed in old military costumes , carrying instruments as if in a parade .', ' A group of men in uniform and formation carrying trumpets .', ' Men in uniform with swords standing in formation .', ' Men in old fashioned uniforms playing flutes while marching in a parade .', ' a group of men wearing colorful clothing twirl batons in unison .']","[0.3318730294704437, 0.32231393456459045, 0.31841978430747986, 0.3170134127140045, 0.3130528926849365, 0.31201961636543274, 0.3108668625354767, 0.306855171918869, 0.30670806765556335, 0.30662333965301514]","['4941007356.jpg', '8235903055.jpg', '3397090388.jpg', '4771148918.jpg', '2772831016.jpg', '180753784.jpg', '3672505256.jpg', '7012337521.jpg', '3358506713.jpg', '2644906016.jpg']",0,1,1,A group of men in uniform and formation carrying trumpets.,A group of men in uniform and formation carrying trumpets.
1043910339.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1043910339.jpg,"[' A baseball game where the red team has just gotten the white runner "" out "" by the baseman catching the ball .', ' A pitcher with a red shirt is throwing a ball and his teammate is waiting to catch near a base .', ' Two women playing softball while one wearing purple is sliding to base while the other wearing white is trying to catch a ball .', ' A baseman tries to catch a ball while a runner tries to make the base in a community game .', ' Three men playing baseball and the one wearing a red helmet is sliding to the plate .', ' A runner is sliding into home while the cathcer covers the plate in a softball game .', "" It 's a busy baseball game , with the man on base trying to catch the ball and tag out the runner coming towards him ."", ' A young male baseball player in a red number eight jersey throws the baseball while a teammate and an opponent watch .', ' A first baseman makes a catch as a runner comes up .', ' A boy sporting a red uniform crouches over a base while a boy on the opposing team dives for the guarded plate , skidding along the dirt .']","[0.33876779675483704, 0.33781716227531433, 0.3371216952800751, 0.3371087610721588, 0.33333173394203186, 0.3326760530471802, 0.3323473036289215, 0.3314459025859833, 0.32957011461257935, 0.32766419649124146]","['5847749710.jpg', '3583293892.jpg', '6807909584.jpg', '3514179514.jpg', '3472270112.jpg', '3513265399.jpg', '248851880.jpg', '3489152432.jpg', '3517040752.jpg', '5730196560.jpg']",0,0,0,A baseball player in a red jersey is sliding into the base while another player in a purple jersey,A baseball player in a red jersey is sliding into the base while another player in a purple jersey
543363241.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/543363241.jpg,"[' A man wearing a black leather vest with a rebel flag patch on it .', ' A man on the street wearing leather chaps and a chainmail codpiece .', ' A older man wearing a bandanna on and a biker shirt .', ' A bearded man with a Mohawk and skull bandanna .', ' A man in a black leather vest holding his belt as a crowd watches .', ' A bearded man wears a red bandanna and a leather jacket over a teeshirt with an American flag on it .', ' A guy with a flame shooter and a "" la cgt "" vest is walking through the street with others with the same vest .', ' A bearded man wearing a bandanna with skulls on it is holding a camera .', ' A man in a gray and black striped jacket holding artwork is leaning against a chain rope in the street .', ' A man in a New York shirt waits to cross the street .']","[0.37216344475746155, 0.3600722849369049, 0.341441810131073, 0.3376374840736389, 0.33736175298690796, 0.33417776226997375, 0.3319900929927826, 0.3302949368953705, 0.3276609182357788, 0.32619237899780273]","['4957325128.jpg', '2501968935.jpg', '3760010229.jpg', '2695085862.jpg', '275858550.jpg', '543363241.jpg', '4970493587.jpg', '3760010229.jpg', '4834128818.jpg', '4670356028.jpg']",0,0,1,A bearded man wearing a bandanna with skulls on it is holding a camera.,A bearded man wearing a bandanna with skulls on it is holding a camera.
4037128007.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4037128007.jpg,"[' A man is power washing the sidewalk outside of the White house .', ' A worker is power washing the sidewalk outside of an estate surrounded by an iron fence .', ' A man pressure washing in front of a fence and a large building .', ' A man power washes steps by a large swimming pool .', ' A man power washes some steps beside a swimming pool .', ' A man sweeps the sidewalk along a fence .', ' A man is sweeping the bottom of an empty shallow pool .', ' A man in a black shirt is using lawn equipment on the soil next to a white house .', ' A man cleans the streets in front of a gated home .', ' A person walking with a black umbrella walking in front of an iron fence .']","[0.4162673056125641, 0.38846254348754883, 0.3687021732330322, 0.34992262721061707, 0.34246310591697693, 0.3408172130584717, 0.33189985156059265, 0.3303699493408203, 0.32238778471946716, 0.3218410611152649]","['4037128007.jpg', '4037128007.jpg', '4037128007.jpg', '3208032657.jpg', '3208032657.jpg', '1306080718.jpg', '1158897994.jpg', '4730527167.jpg', '4037128007.jpg', '2214821600.jpg']",1,1,1,A man is power washing the sidewalk outside of the White house.,A man is power washing the sidewalk outside of the White house.
4469010721.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4469010721.jpg,"[' Middle-aged man , with a leather jacket , standing in a misty parking lot .', ' A man is standing in a road with some kind of tower behind him enveloped in fog .', ' A man waiting for the bus in a war torn country .', ' A many deciding if he should continue with the fog being so thick .', ' A man on a dirt road in a small town', ' A man stands in a run-down looking area .', ' A man wearing a black leather jacket standing in a road .', ' A man standing in the road wearing a black jacket , red shirt and jeans on a cold , snowy day .', ' a man standing on a street waiting to cross the road', ' Guy walking down the street in a dirty city .']","[0.35144561529159546, 0.3441183865070343, 0.3075399696826935, 0.3064013123512268, 0.3042305111885071, 0.29861459136009216, 0.29397428035736084, 0.2917771637439728, 0.2906304895877838, 0.28670406341552734]","['4469010721.jpg', '4469010721.jpg', '4506403189.jpg', '4469010721.jpg', '294098577.jpg', '2528076469.jpg', '4469010721.jpg', '4469010721.jpg', '4742299638.jpg', '4589027891.jpg']",1,1,1,A man standing in a road with some kind of tower behind him enveloped in fog.,A man standing in a road with some kind of tower behind him enveloped in fog.
2830073704.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2830073704.jpg,"["" A man making artwork with fans is trying to get a lady 's attention ."", ' An artist making fans for sale .', ' Craft vendor on a cellphone .', ' An asian man is sitting down with wires coming down with a suitcase beside him with pictures of women on it .', "" Artist showing off his work of women 's faces and hair ."", ' A man in a silky brown shirt is carving portraits into stone .', ' A man in black with long hair playing a guitar with stickers on it .', ' A man selling hand-drawn portraits by the street .', ' A man with black hair and a brown shirt creates portraits of people .', ' An Asian man is putting on Kabuki makeup .']","[0.3502449691295624, 0.33451566100120544, 0.32909470796585083, 0.32779228687286377, 0.327039510011673, 0.32460734248161316, 0.3206075131893158, 0.319598525762558, 0.3163318336009979, 0.3160504698753357]","['4865742217.jpg', '2531074685.jpg', '136399365.jpg', '4357061908.jpg', '275171617.jpg', '2830073704.jpg', '1035392784.jpg', '4966187934.jpg', '2830073704.jpg', '96113759.jpg']",0,0,1,An artist making fans for sale.,An artist making fans for sale.
3590049329.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3590049329.jpg,"[' People watching two men in brownish orange robes handling snakes on dirt road .', ' Three snake charmers stand in the road while one pulls a snake out of a box , and another large snake rears its head back in the fore-ground .', ' Two men in long robes with snakes on the street with onlookers .', ' Two men dressed in robes practice their snake charming skills .', ' The men focus on a way to catch that snake .', ' A fish sellers stock is looked upon by two old men .', ' A group of people perform using a fake snake .', ' A Buddhist monk is mopping the dirty ground .', ' A group of cleaners are sweeping up animal feces from the street during a parade or festival .', ' A group of Arabic looking men walking threw the city , two of the men are selling some kind of meat .']","[0.4028971791267395, 0.39715081453323364, 0.38201266527175903, 0.3694556951522827, 0.355032742023468, 0.33764365315437317, 0.33382734656333923, 0.3333911597728729, 0.3328290581703186, 0.32967427372932434]","['3590049329.jpg', '3590049329.jpg', '3590049329.jpg', '3590049329.jpg', '3590049329.jpg', '102998070.jpg', '3311724634.jpg', '5920741851.jpg', '4661134609.jpg', '4443536449.jpg']",1,1,1,Two men in robes are handling snakes on a dirt road with onlookers.,Two men in robes are handling snakes on a dirt road with onlookers.
4968714648.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4968714648.jpg,"[' An old woman with a mustard sweater and white skirt walking on the sidewalk past a photo store .', ' There is an older woman with a bright yellow shirt standing on a sidewalk looking into a store .', ' An older lady walks by looking at a store .', ' Old woman with a white sweater and shawl standing at a shopping center in London .', ' the older lady in the white skirt is wearing pink shoes .', ' An old woman in a long white skirt walks out of a shop on a stone road .', ' an old lady walks down the street .', ' A woman in a white sweater is walking past shops along the sidewalk .', ' A lady waiting to walk across the street .', ' An old woman on a cold day , outside a sports store somewhere in Brazil .']","[0.4200439453125, 0.36800417304039, 0.3642827570438385, 0.3585267663002014, 0.35280123353004456, 0.3473367989063263, 0.34676915407180786, 0.3463646173477173, 0.34583812952041626, 0.344783753156662]","['4968714648.jpg', '4841235184.jpg', '3970199532.jpg', '4531115218.jpg', '4956591816.jpg', '3069837790.jpg', '502884177.jpg', '3217899847.jpg', '2545915119.jpg', '4460243390.jpg']",1,1,1,An older woman in a yellow sweater and white skirt is walking down the street past a photo store.,An older woman in a yellow sweater and white skirt is walking down the street past a photo store.
3555376013.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3555376013.jpg,"[' A member of a rolled derby team skates around .', ' The number eight rollerskater is taking the lead and pulling away from her black and red dressed opponents .', ' A person rollerskating while wearing knee-pads , helmet , and wrist-guards .', ' A female rollerblader in a black , red and white uniform and red helmet with a star on it , and MC squared tattoo on her upper right arm , competes with her team .', ' A person in a red , black and white racing suit and a helmet is riding a skateboard .', ' A woman in a gray uniform participates in roller derby .', ' A roller derby girl circles the rink .', ' A roller derby girl in full regalia - black helmet , tank top , pads , and four wheel skates - maintains her balance as she races down the track .', ' Roller derby girl skating with intensity .', ' A member of a team is rollerskating .']","[0.35978439450263977, 0.3576134145259857, 0.3521040976047516, 0.351104736328125, 0.3470364212989807, 0.33982083201408386, 0.33889880776405334, 0.33794283866882324, 0.33703580498695374, 0.33573466539382935]","['3556181622.jpg', '3609448700.jpg', '6463107815.jpg', '3556181622.jpg', '3530087422.jpg', '3582914739.jpg', '8189395281.jpg', '8189395281.jpg', '6273590324.jpg', '6986780079.jpg']",0,0,0,A roller derby girl in a black helmet and knee pads skates around the track.,A roller derby girl in a black helmet and knee pads skates around the track.
4027160843.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4027160843.jpg,"[' A man pushing a small child in a stroller passes a window with erotically-dressed manikins .', ' A man pushing a stroller is walking past two erotically dressed mannequins that are in a store window .', ' A boy high-fives a mannequin .', ' A mannequin at a lingerie show with a woman getting fitted in the background .', ' A woman is being controlled like a marionette by a guy standing on stilts .', ' A man and a woman staring at a very unusual mannequin in a quaint shop window .', ' People walking past man on stilts and a tall black hat entertaining people .', ' It is a party scene of mannequins , dressed in lavish clothing .', ' Performer on stilts smiles down to little girl .', ' A boy clings to a statue of a beautiful woman .']","[0.3786127269268036, 0.3650115132331848, 0.3522804081439972, 0.3439517319202423, 0.3438868820667267, 0.3423090875148773, 0.3380154073238373, 0.33346420526504517, 0.3322945833206177, 0.3315049707889557]","['4940658327.jpg', '4940658327.jpg', '1402859872.jpg', '4663240711.jpg', '4886280540.jpg', '2387494200.jpg', '4624341277.jpg', '4564468036.jpg', '4624341277.jpg', '3364972070.jpg']",0,0,0,A man pushing a stroller is walking past two erotically dressed mannequins that are in a store window.,A man pushing a stroller is walking past two erotically dressed mannequins that are in a store window.
1299817309.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1299817309.jpg,"[' People are walking down a trail on a rocky mountain .', ' Two hikers scale a tiered hillside .', ' Two people with backpacks hike up a rocky dirt path next to a conifer tree .', ' A hiker makes his way downhill .', ' Two women hiking on a rocky trail .', ' Hikers walk along some tough terrain .', ' The hiker is following a trail uphill .', ' Two people hiking and a woman in a yellow shirt looking back at the camera .', ' Two hikers walk down an arid slope next to a green conifer .', ' Hiker walks along mountainside stone path .']","[0.3185374140739441, 0.3152960538864136, 0.3148568570613861, 0.3130597472190857, 0.31268370151519775, 0.3121030628681183, 0.3113575875759125, 0.31123432517051697, 0.3105228543281555, 0.3101131319999695]","['3944884778.jpg', '3826460485.jpg', '1300744906.jpg', '2077079696.jpg', '1300744906.jpg', '3525074413.jpg', '1433142189.jpg', '238008466.jpg', '1300744906.jpg', '3827243324.jpg']",0,0,0,Two hikers walk down a rocky trail in the mountains.,Two hikers walk down a rocky trail in the mountains.
1065323785.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1065323785.jpg,"[' The two man is busy cementing the road .', ' This worker is pushing his cart through the busy traffic alone .', ' There is two people riding in a cart being pulled by a man outside on the road .', ' A man drives a roller during road construction with another man in the background .', ' Two men working on a road .', ' He crossed the road with the cart .', ' men doing construction on a road .', ' A man on a tractor is waving while he is driving down the street .', ' Men are working by a road in with limbs in the roadway .', ' A man fixing the road with his equipment .']","[0.37232866883277893, 0.362420916557312, 0.3604085445404053, 0.3526563346385956, 0.34833475947380066, 0.34566530585289, 0.3451211452484131, 0.345061331987381, 0.34503960609436035, 0.3440861999988556]","['24186977.jpg', '5633231430.jpg', '4042638258.jpg', '7633434714.jpg', '5225747391.jpg', '4096056992.jpg', '24187380.jpg', '2826039524.jpg', '5485593000.jpg', '1082608010.jpg']",0,0,0,"A man is pushing a cart with a roller, while another man is working on the road.","A man is pushing a cart with a roller, while another man is working on the road."
6857882214.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6857882214.jpg,"[' Several men in hard hats are operating a giant pulley system .', ' Construction workers using big hooks .', ' Construction workers work with a large spool of orange wire .', ' Construction workers are unwinding some cable .', ' Two men , one in a blue shirt , the other in a green shirt , are helping a woman load sacks onto what appears to be a pulley system .', ' Men wearing hard-hats and safety vests pulling on cables .', ' Two men wearing blue uniforms putting up yellow tape', ' Two men in uniform are tugging at a large cable wire .', ' Two men work on repairing a hole in a building , while suspended from a lift .', ' Two men in yellow jumpsuits are working with a blue crane .']","[0.3620881736278534, 0.35679006576538086, 0.35513919591903687, 0.35419243574142456, 0.3512684404850006, 0.3495931625366211, 0.3486078381538391, 0.34301626682281494, 0.3414848744869232, 0.341055303812027]","['10002456.jpg', '3121997129.jpg', '2537620898.jpg', '3784574313.jpg', '3372351555.jpg', '3121997129.jpg', '404591376.jpg', '6857882214.jpg', '4200109001.jpg', '4115571898.jpg']",0,0,1,Two men in hard hats and safety vests are working on a large pulley system.,Two men in hard hats and safety vests are working on a large pulley system.
4654264126.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4654264126.jpg,"[' An Oriental traveler awaits his turn at the currency exchange .', ' A man sits outside a chinese restaurant below a mailbox .', ' An oriental man stands under a mailbox numbered 134 .', ' A man is waiting to place his order .', ' A man walks by a red telephone booth that says , "" ring ring "" .', ' A young girl trying to taste some Chinese made food in the town of Beijing , China .', ' A man in New York City stares at an ad outside 14th street station that reads "" Kimora is Back . ""', ' A Chinese man inside a restaurant waiting for people to enter .', ' An asian man is peering through a shop window .', ' A man working on a ticket box .']","[0.3433235287666321, 0.3403335213661194, 0.3192201256752014, 0.3106352388858795, 0.3102565109729767, 0.308899849653244, 0.30770444869995117, 0.30584824085235596, 0.30452680587768555, 0.30241134762763977]","['476769369.jpg', '4654264126.jpg', '4654264126.jpg', '4852829439.jpg', '2716251485.jpg', '4441088009.jpg', '4505835829.jpg', '272045297.jpg', '3184738462.jpg', '183647966.jpg']",0,1,1,A man sits outside a chinese restaurant below a mailbox.,A man sits outside a chinese restaurant below a mailbox.
3397090388.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3397090388.jpg,"[' A band wearing kits are marching and playing bagpipes .', ' This is an all male drum and bagpipe band enjoying their music on a paved area in front of a blue tent .', ' Men parading in kilts and playing instruments .', ' A group in kilts playing bagpipes and drums while a runner , in black , passes them by .', ' A scottish band , whose members are dressed in kilts , marching in front of onlookers , playing bagpipes .', ' A parade of bagpipers walk through a city street .', ' A group plays the bagpipes in a parade .', ' The Scottish musicians are performing for the crowd .', ' Bagpipes being played while walking in a parade or event on the street .', ' Men with bagpipes and kilts stand around in a circle .']","[0.3476414084434509, 0.3447458744049072, 0.33549681305885315, 0.3327666223049164, 0.3323534429073334, 0.33144742250442505, 0.3288278579711914, 0.3286490738391876, 0.32659900188446045, 0.32542744278907776]","['3397090388.jpg', '5385135432.jpg', '2771980357.jpg', '133684581.jpg', '2771980357.jpg', '3416013671.jpg', '3397090388.jpg', '6314474316.jpg', '3397090388.jpg', '179122558.jpg']",1,1,1,A group of men in kilts playing bagpipes and drums while a runner passes by.,A group of men in kilts playing bagpipes and drums while a runner passes by.
