image_name,image_path,retrieved_captions_b16,retrieved_scores_b16,retrieved_image_names_b16,hit@5_b16,raw_b16,answer_b16,retrieved_captions_b32,retrieved_scores_b32,retrieved_image_names_b32,hit@5_b32,raw_b32,answer_b32
000000364166.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000364166.jpg,"['Two zebra standing next to each other in a dry grass field.', 'Two zebra standing next to each other on a field.', 'two zebras standing in line with the head of one resting on the back of the other ', 'Two zebras standing side by side in a field. ', 'Two zebras standing side by side in a field']","[0.3224090337753296, 0.3161882758140564, 0.31438902020454407, 0.31306666135787964, 0.3115515112876892]","['000000052462.jpg', '000000124975.jpg', '000000454750.jpg', '000000124975.jpg', '000000364166.jpg']",1,Two zebras standing side by side in a field.,Two zebras standing side by side in a field.,"['a zebra grazes in the grass as another zebra notices the photographer', 'Two zebra having a fight on top of a dry grass field.', 'Two zebra standing next to each other in a dry grass field.', 'Two zebras in an open field with grass.', 'The zebra is standing in the field with another zebra laying down in the background. ']","[0.33804070949554443, 0.33646610379219055, 0.33348527550697327, 0.3313186764717102, 0.32869014143943787]","['000000060770.jpg', '000000562121.jpg', '000000052462.jpg', '000000060770.jpg', '000000250758.jpg']",0,Two zebras standing next to each other in a dry grass field.,Two zebras standing next to each other in a dry grass field.
000000348481.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000348481.jpg,"['A desk with various items that include cellphone, mouse and pocket change.', 'a table with a laptop and various other items.', 'A picture of a computer and some items on the table.', 'A laptop, cellphone, mp3 player, and a book are on a table.', 'Many electronics, cords, and wires are arranged on the desk.']","[0.3140062093734741, 0.30473461747169495, 0.2983836829662323, 0.2948544919490814, 0.29024821519851685]","['000000348481.jpg', '000000376264.jpg', '000000324715.jpg', '000000348481.jpg', '000000348481.jpg']",1,A picture of a computer and some items on the table.,A picture of a computer and some items on the table.,"['a table with a laptop and various other items.', 'A picture of a computer and some items on the table.', 'A man is laying by a racket, laptop, cell phone, and other objects. ', 'A desk with various items that include cellphone, mouse and pocket change.', 'A laptop, phone, keys and other accessories sitting on a table.']","[0.34286293387413025, 0.31572145223617554, 0.3144378066062927, 0.3134134113788605, 0.3096393942832947]","['000000376264.jpg', '000000324715.jpg', '000000035279.jpg', '000000348481.jpg', '000000348481.jpg']",1,"A desk with various items that include a laptop, phone, keys and other accessories.","A desk with various items that include a laptop, phone, keys and other accessories."
000000257370.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000257370.jpg,"['Two kids are playing baseball in Wii Sports', 'some people holding wii tennis motes as they look at a screen', 'two people are playing a baseball video game', 'A person is playing a Wii golf game in a living room. ', 'A man playing Wii on a large flat screen tv ']","[0.36685582995414734, 0.35283803939819336, 0.3502185046672821, 0.32981076836586, 0.3246016800403595]","['000000257370.jpg', '000000187734.jpg', '000000257370.jpg', '000000454067.jpg', '000000565853.jpg']",1,Two people are playing a baseball video game on a large flat screen tv.,Two people are playing a baseball video game on a large flat screen tv.,"['Two kids are playing baseball in Wii Sports', 'two people are playing a baseball video game', 'Two guys playing a game on the WII.', 'a man plays Wii Sports boxing in a very messy living room', 'A person is playing a Wii golf game in a living room. ']","[0.39990881085395813, 0.389907568693161, 0.37725120782852173, 0.3617991507053375, 0.36082372069358826]","['000000257370.jpg', '000000257370.jpg', '000000416451.jpg', '000000195842.jpg', '000000454067.jpg']",1,Two kids are playing baseball in Wii Sports.,Two kids are playing baseball in Wii Sports.
000000513283.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000513283.jpg,"['this is an image of a plate of pizza with a toy bunny.', 'A small bunny character is on a plate of pizza.', 'A little funny rabbit figure is sitting in the middle of half eaten pizza.', 'A small toy sits on a plate with pizza and crusts.', 'A small toy is sitting on a plate of pizza.']","[0.40493547916412354, 0.37884223461151123, 0.3716774880886078, 0.3463238775730133, 0.34612056612968445]","['000000513283.jpg', '000000513283.jpg', '000000513283.jpg', '000000513283.jpg', '000000513283.jpg']",1,A small toy rabbit is sitting on a plate with pizza and crusts.,A small toy rabbit is sitting on a plate with pizza and crusts.,"['A small bunny character is on a plate of pizza.', 'A little funny rabbit figure is sitting in the middle of half eaten pizza.', 'this is an image of a plate of pizza with a toy bunny.', 'Two mini figurines sitting beside a plate with food.', 'A small toy is sitting on a plate of pizza.']","[0.39996978640556335, 0.36997732520103455, 0.3589891493320465, 0.31773585081100464, 0.30960047245025635]","['000000513283.jpg', '000000513283.jpg', '000000513283.jpg', '000000434479.jpg', '000000513283.jpg']",1,A small bunny character is on a plate of pizza.,A small bunny character is on a plate of pizza.
000000221693.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000221693.jpg,"[""A small black and brown dog with a frisbee in it's mouth."", 'A dog is in the grass with a frisbee in its mouth.', ""A husky dog has an orange frisbee in it's mouth."", 'A dog is on the grass playing frisbee.', 'an image of a dog playing with a frisbee']","[0.3630034327507019, 0.3353694677352905, 0.32542911171913147, 0.32017797231674194, 0.31879696249961853]","['000000221693.jpg', '000000221693.jpg', '000000221693.jpg', '000000255664.jpg', '000000138492.jpg']",1,A husky dog has an orange frisbee in it's mouth.,A husky dog has an orange frisbee in it's mouth.,"['Two dogs playing in the grass with a frisbee.', 'Two dogs who are playing with a Frisbee. ', 'Two dogs in a grassy field with one dog holding an orange disc.', ""A small black and brown dog with a frisbee in it's mouth."", 'The two black dogs are playing frisbee together.']","[0.3501855731010437, 0.3476036489009857, 0.34330692887306213, 0.34195610880851746, 0.3312448561191559]","['000000090003.jpg', '000000090003.jpg', '000000090003.jpg', '000000221693.jpg', '000000090003.jpg']",1,A small black and brown dog is holding an orange frisbee in its mouth while standing on a grassy field.,A small black and brown dog is holding an orange frisbee in its mouth while standing on a grassy field.
000000188465.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000188465.jpg,"['A batter swings as the catcher and umpire squat down behind him.', 'A man diving for a baseball as another runs towards home plate.', 'Baseball players slide, and jump near a base.', 'Baseballs players sliding to base and jumping during the game.', 'A runner leading off base to try and get to the next base.']","[0.29442089796066284, 0.29232707619667053, 0.2874397337436676, 0.28710734844207764, 0.28703656792640686]","['000000129945.jpg', '000000408774.jpg', '000000091495.jpg', '000000091495.jpg', '000000132931.jpg']",0,A batter swings as the catcher and umpire squat down behind him.,A batter swings as the catcher and umpire squat down behind him.,"['A batter misses a baseball while a empire tries to catch it .', 'A pitch approaches the batter in a baseball game.', 'A hitter that just swung his bat in a baseball game.', 'A professional baseball player takes a swing in front of fans in a crowded stadium.', 'Batter taking swing at ball during televised baseball game.']","[0.33017539978027344, 0.32197830080986023, 0.32111307978630066, 0.31999993324279785, 0.31767570972442627]","['000000119445.jpg', '000000239773.jpg', '000000501005.jpg', '000000203931.jpg', '000000383384.jpg']",0,A batter takes a swing at a baseball during a televised baseball game.,A batter takes a swing at a baseball during a televised baseball game.
000000557672.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000557672.jpg,"['A woman walking down a street holding an orange umbrella.', 'A woman walking by a fence holding an orange umbrella over her', 'A woman wearing an orange dress holding a black lace umbrella. ', 'A woman is walking and carrying an umbrella over her head.', 'A woman holding a umbrella in the middle of the day.']","[0.35413917899131775, 0.34900593757629395, 0.3305862843990326, 0.31431955099105835, 0.31335288286209106]","['000000557672.jpg', '000000540466.jpg', '000000339823.jpg', '000000540466.jpg', '000000339823.jpg']",1,A woman walking by a fence holding an orange umbrella.,A woman walking by a fence holding an orange umbrella.,"['A woman walking down a street holding an orange umbrella.', 'A woman holding a umbrella in the middle of the day.', 'A woman is walking and carrying an umbrella over her head.', 'A person that is holding an umbrella in her left hand.', 'A woman wearing an orange dress holding a black lace umbrella. ']","[0.35087406635284424, 0.34130680561065674, 0.3399410545825958, 0.33359208703041077, 0.33328375220298767]","['000000557672.jpg', '000000339823.jpg', '000000540466.jpg', '000000060052.jpg', '000000339823.jpg']",1,A woman wearing an orange dress holding a black lace umbrella.,A woman wearing an orange dress holding a black lace umbrella.
000000396200.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000396200.jpg,"['One young man films another on a skateboard', 'Skate boarder hang time with young man appearing to streak though the air.', 'there are two skate boarders doing tricks on the street', 'A young man doing a flip on a skateboard in the middle of a busy street.', 'Two skate boarders are performing on a city sidewalk.']","[0.30988961458206177, 0.309474915266037, 0.3094445765018463, 0.30648505687713623, 0.3058565855026245]","['000000396200.jpg', '000000581357.jpg', '000000538458.jpg', '000000171382.jpg', '000000396200.jpg']",1,Two skateboarders are performing tricks on a city sidewalk.,Two skateboarders are performing tricks on a city sidewalk.,"['A man doing a leap on a skateboard on a city sidewalk.', 'Man preforming stunt on skateboard outside in the city.', 'A man is jumping over a bench on a skateboard.', 'Two skate boarders are performing on a city sidewalk.', 'A photo of a man doing a trick on his skateboard.']","[0.352748841047287, 0.34806928038597107, 0.3472897410392761, 0.3432682752609253, 0.3428211510181427]","['000000171382.jpg', '000000256868.jpg', '000000209757.jpg', '000000396200.jpg', '000000128699.jpg']",1,A man is jumping over a bench on a skateboard.,A man is jumping over a bench on a skateboard.
000000055150.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000055150.jpg,"['Two children in a stroller among cars in a rental lot.', 'Two little children on stroller in a parking lot.', ""Two children sit atop their parent's luggage in the parking lot."", 'Two children smiling on top of luggage in parking lot', 'Two kids sitting in a luggage cart together']","[0.33250004053115845, 0.32052481174468994, 0.26482394337654114, 0.2502855658531189, 0.24268756806850433]","['000000055150.jpg', '000000055150.jpg', '000000055150.jpg', '000000055150.jpg', '000000055150.jpg']",1,Two children sitting in a luggage cart together in a parking lot.,Two children sitting in a luggage cart together in a parking lot.,"['Two children smiling on top of luggage in parking lot', ""Two children sit atop their parent's luggage in the parking lot."", 'Two kids sitting in a luggage cart together', 'Two little children on stroller in a parking lot.', 'Two children in a stroller among cars in a rental lot.']","[0.3494958281517029, 0.3475663363933563, 0.343384325504303, 0.3377532958984375, 0.3370809853076935]","['000000055150.jpg', '000000055150.jpg', '000000055150.jpg', '000000055150.jpg', '000000055150.jpg']",1,Two children sitting in a stroller among cars in a rental lot.,Two children sitting in a stroller among cars in a rental lot.
000000489046.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000489046.jpg,"['a small bird with brown feathers sitting on a branch next to a green leaf', 'a pretty bird sitting on a branch among some leaves ', 'a bird is sitting on a tree branch outside', 'There is a bird sitting on a tree branch.', 'There is a bird perched on the tree branch. ']","[0.2901090383529663, 0.2755780518054962, 0.2694806158542633, 0.2690750062465668, 0.26900243759155273]","['000000300155.jpg', '000000489046.jpg', '000000374551.jpg', '000000056545.jpg', '000000056545.jpg']",1,A small bird with brown feathers is perched on a branch among green leaves.,A small bird with brown feathers is perched on a branch among green leaves.,"['a pretty bird sitting on a branch among some leaves ', 'a small bird with brown feathers sitting on a branch next to a green leaf', 'A bird with brown wings and head perched in a tree.', 'A beautiful bird with brown wings, glides over the water', 'a brown gray and black bird sitting on a branch']","[0.3229936361312866, 0.32242095470428467, 0.3057313859462738, 0.30454498529434204, 0.3018180727958679]","['000000489046.jpg', '000000300155.jpg', '000000561009.jpg', '000000151516.jpg', '000000374551.jpg']",1,A small bird with brown feathers sitting on a branch next to a green leaf.,A small bird with brown feathers sitting on a branch next to a green leaf.
000000184762.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000184762.jpg,"['A close up of the clock face of a grandfather clock.', 'A gold clock with ornate iron hands keeps time on a large clock with roman numerals.', 'Closeup of a decorative gold and grey clock.', 'A clock is shown with gold detailing around it.', 'The grandfather clock is many years old and worn.']","[0.308574378490448, 0.3012351393699646, 0.2910135090351105, 0.2898663580417633, 0.28630343079566956]","['000000184762.jpg', '000000184762.jpg', '000000418961.jpg', '000000217957.jpg', '000000167353.jpg']",1,A close up of the clock face of a grandfather clock.,A close up of the clock face of a grandfather clock.,"['A close up of the clock face of a grandfather clock.', 'The grandfather clock is many years old and worn.', 'A gold clock with ornate iron hands keeps time on a large clock with roman numerals.', 'Closeup of a decorative gold and grey clock.', 'There is an old clock showing the current time']","[0.35573360323905945, 0.3305785357952118, 0.32616713643074036, 0.3227456510066986, 0.31688496470451355]","['000000184762.jpg', '000000167353.jpg', '000000184762.jpg', '000000418961.jpg', '000000164363.jpg']",1,A close up of the clock face of a grandfather clock.,A close up of the clock face of a grandfather clock.
000000519764.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000519764.jpg,"['Cat lethargically on comfy computer chair looking relaxed.', 'A cat sitting on top of a black leather chair.', 'A cat that is sitting on an orange chair.', 'a cat sitting in a chair looking up', 'This cat is looking up from a chair.']","[0.3632008135318756, 0.35500839352607727, 0.32730618119239807, 0.3268706798553467, 0.3184182941913605]","['000000519764.jpg', '000000519764.jpg', '000000106389.jpg', '000000353970.jpg', '000000353970.jpg']",1,A fluffy cat is sitting on a black leather chair with its eyes closed.,A fluffy cat is sitting on a black leather chair with its eyes closed.,"['Cat lethargically on comfy computer chair looking relaxed.', 'A cat sitting on top of a black leather chair.', 'a cat sitting in a chair looking up', 'This cat is looking up from a chair.', 'A cat sitting on a chair looking down.']","[0.36820223927497864, 0.361210435628891, 0.3476046919822693, 0.34634050726890564, 0.34239286184310913]","['000000519764.jpg', '000000519764.jpg', '000000353970.jpg', '000000353970.jpg', '000000329319.jpg']",1,"A fluffy cat is sitting on a black leather chair, looking down with a relaxed demeanor.","A fluffy cat is sitting on a black leather chair, looking down with a relaxed demeanor."
000000186637.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000186637.jpg,"['A giraffe eating out of a container hooked to a fence.', 'A giraffe eats from a feeder on a fence.', 'a giraffe behind a fence eating grass from a feeder', 'A giraffe behind a fences reaches for the hay in the basket.', 'Giraffes in their wood and grass zoo enclosure']","[0.3703908920288086, 0.3395281136035919, 0.3387882113456726, 0.32627996802330017, 0.32555049657821655]","['000000186637.jpg', '000000186637.jpg', '000000151662.jpg', '000000151662.jpg', '000000022969.jpg']",1,A giraffe eats from a feeder on a fence.,A giraffe eats from a feeder on a fence.,"['The back side of two giraffes inside a gated area.', 'Giraffes in a zoo, standing with their heads peeking over the fence, looking at people.', 'A giraffe eating out of a container hooked to a fence.', 'A giraffe eats from a feeder on a fence.', 'Three giraffes stand near the fence of their enclosure.']","[0.3807639181613922, 0.3683260381221771, 0.3649408519268036, 0.3564859926700592, 0.3560023009777069]","['000000288882.jpg', '000000062353.jpg', '000000186637.jpg', '000000186637.jpg', '000000507042.jpg']",1,A giraffe eats from a feeder on a fence.,A giraffe eats from a feeder on a fence.
000000309495.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000309495.jpg,"[""A white toilet that does not have it's seat down."", 'The lid is up on the toilet bowl.', 'Toilet with open lid in the middle of a bathroom.', 'Looking down into a toilet in a very small stall.', 'A bathroom stall that is open and exposing a toilet.']","[0.31849047541618347, 0.3161814212799072, 0.31530818343162537, 0.31484532356262207, 0.3131013512611389]","['000000455981.jpg', '000000564127.jpg', '000000423971.jpg', '000000038070.jpg', '000000175387.jpg']",0,A white toilet with the lid up in a small bathroom stall.,A white toilet with the lid up in a small bathroom stall.,"['An out of focus image of a toilet and toilet paper', 'A very dirty looking rest room with poor lighting.', 'The toilet is very low to the ground.', 'Bob the builder sicker on bottom of toilet lid in bathroom', ""A white toilet that does not have it's seat down.""]","[0.3438754379749298, 0.34217602014541626, 0.34155845642089844, 0.3400074243545532, 0.33683812618255615]","['000000309495.jpg', '000000363784.jpg', '000000272416.jpg', '000000557258.jpg', '000000455981.jpg']",1,A white toilet that does not have it's seat down.,A white toilet that does not have it's seat down.
000000346707.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000346707.jpg,"['This banana tree has a bunch that is ripe', 'some banana trees bananas dirt and bushes ', 'A store display filled with ripe, unripe bananas and other fruit.', 'a patch of green bananas up in a banana tree', 'a bunch of bananas are hanging from the banana tree']","[0.3161643445491791, 0.3149559497833252, 0.31360116600990295, 0.31188398599624634, 0.3099767863750458]","['000000439290.jpg', '000000466835.jpg', '000000581781.jpg', '000000575500.jpg', '000000078959.jpg']",0,A bunch of green bananas are hanging from a banana tree.,A bunch of green bananas are hanging from a banana tree.,"['A photograph where the only color is coming from the bananas on a stand.', 'some banana trees bananas dirt and bushes ', 'There are a bunch of bananas left out in the open. ', 'Multiple banana bunches growing on a leafy tree', 'A group of bunches of bananas are shown hanging together.']","[0.3536958694458008, 0.35068759322166443, 0.34912294149398804, 0.3488995134830475, 0.3484812378883362]","['000000571718.jpg', '000000466835.jpg', '000000465806.jpg', '000000575500.jpg', '000000050149.jpg']",0,A photograph where the only color is coming from the bananas on a stand.,A photograph where the only color is coming from the bananas on a stand.
000000184611.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000184611.jpg,"['A man drives his bike taxi with luggage in the back.', 'A transporting cart parked in a street while passengers board.', 'Small motorcycle with several bicycles tied to the back of it. ', 'People use rickshaws to transport luggage down the street.', 'Bicycle riding is a good way to get around town.']","[0.2916186451911926, 0.2895469069480896, 0.262078195810318, 0.25999945402145386, 0.2599852681159973]","['000000184611.jpg', '000000227399.jpg', '000000070774.jpg', '000000184611.jpg', '000000492077.jpg']",1,A man drives his bike taxi with luggage in the back.,A man drives his bike taxi with luggage in the back.,"['A man drives his bike taxi with luggage in the back.', 'A transporting cart parked in a street while passengers board.', 'Men on bikes riding alongside a car on the street', 'People use rickshaws to transport luggage down the street.', 'People riding and pushing tricycle carriages down the street.']","[0.3241378962993622, 0.316181480884552, 0.3105646073818207, 0.30913063883781433, 0.306453138589859]","['000000184611.jpg', '000000227399.jpg', '000000169996.jpg', '000000184611.jpg', '000000184611.jpg']",1,A man drives his bike taxi with luggage in the back.,A man drives his bike taxi with luggage in the back.
000000115870.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000115870.jpg,"['small gathering of people at a friends house for drinks', 'A group of people sitting on top of a couch near a window.', 'A group of people sitting around two couches.', 'A group of people are playing Wii in their living room. ', 'A group of people are socializing in a room.']","[0.31358417868614197, 0.3071768283843994, 0.3066917359828949, 0.2970735430717468, 0.29565009474754333]","['000000275749.jpg', '000000394677.jpg', '000000115870.jpg', '000000013729.jpg', '000000171757.jpg']",1,A group of people are socializing in a room.,A group of people are socializing in a room.,"['A group of people playing with a Wii in the living room. ', 'A group of people sitting on top of a couch near a window.', 'Adults playing in living room using remote controllers.', 'A group of people are playing Wii in their living room. ', 'Group of people sending around photography equipment and a living room. ']","[0.34107479453086853, 0.33709800243377686, 0.3365832567214966, 0.3349393904209137, 0.33376264572143555]","['000000013729.jpg', '000000394677.jpg', '000000324258.jpg', '000000013729.jpg', '000000019786.jpg']",0,A group of people are playing Wii in their living room.,A group of people are playing Wii in their living room.
000000072795.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000072795.jpg,"['A guy playing baseball with people watching from the stands.', 'A uniformed baseball player being watched by people.', 'batter receiving a pitch at a baseball game', 'A baseball game is being played before a crowd.', 'people playing a baseball and many people watching']","[0.3245939612388611, 0.3172183036804199, 0.3131708800792694, 0.3086179792881012, 0.30619126558303833]","['000000429690.jpg', '000000231508.jpg', '000000123213.jpg', '000000531135.jpg', '000000439994.jpg']",0,A baseball game is being played before a crowd.,A baseball game is being played before a crowd.,"['A proffessional baseball player up to bat with a crowd behind him.', 'A uniformed baseball player being watched by people.', 'A guy playing baseball with people watching from the stands.', 'A batter swings the bat as the crowd watches attentively.', 'A man at bat waiting for a pitch with a catcher and umpire behind him and players from the opposing team in the dugout.']","[0.34757423400878906, 0.34568989276885986, 0.337918221950531, 0.33389148116111755, 0.32874321937561035]","['000000427256.jpg', '000000231508.jpg', '000000429690.jpg', '000000304404.jpg', '000000006471.jpg']",0,A batter swings the bat as the crowd watches attentively.,A batter swings the bat as the crowd watches attentively.
000000074860.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000074860.jpg,"['A man on a snowboard on a groomed slope.', 'A male snowboarder sits with his board on a snowy hill.', 'Snow boarder sliding down the hill after falling in the snow', 'there is a snowboarder that has fallen n the snow', 'A person sitting on the side of a mountain with a snow board.']","[0.3293340802192688, 0.3227682113647461, 0.3193577826023102, 0.31804168224334717, 0.3156176805496216]","['000000125257.jpg', '000000193429.jpg', '000000490515.jpg', '000000074860.jpg', '000000074860.jpg']",1,A person sitting on the side of a mountain with a snow board.,A person sitting on the side of a mountain with a snow board.,"['A male snowboarder sits with his board on a snowy hill.', 'A man sitting in the snow with his snowboard on. ', 'A man riding skis down the slide of a snow covered slope.', 'A man sitting down with a snowboard strapped on', 'A man on a snowboard on a groomed slope.']","[0.3440796434879303, 0.33760643005371094, 0.3284018635749817, 0.3268626630306244, 0.32639962434768677]","['000000193429.jpg', '000000074860.jpg', '000000473121.jpg', '000000193429.jpg', '000000125257.jpg']",1,A man sitting in the snow with his snowboard on.,A man sitting in the snow with his snowboard on.
000000508602.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000508602.jpg,"['A bird is standing on top of a car.', 'a close up of a bird on top of a parked car ', 'The white bird is standing on the roof of a car.', 'A bird walking past a white car in a lot', 'A bird stand on top of a parking meter. ']","[0.3530931770801544, 0.34195488691329956, 0.33663928508758545, 0.33015337586402893, 0.30856454372406006]","['000000508602.jpg', '000000508602.jpg', '000000508602.jpg', '000000263594.jpg', '000000542625.jpg']",1,A bird is standing on top of a car.,A bird is standing on top of a car.,"['The white bird is standing on the roof of a car.', 'A bird walking past a white car in a lot', 'A bird is standing on top of a car.', 'a close up of a bird on top of a parked car ', 'A bird on a parking meter next to a car.']","[0.3862338364124298, 0.3674602806568146, 0.3625031113624573, 0.34885546565055847, 0.32940301299095154]","['000000508602.jpg', '000000263594.jpg', '000000508602.jpg', '000000508602.jpg', '000000542625.jpg']",1,A white bird is standing on top of a car.,A white bird is standing on top of a car.
000000172595.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000172595.jpg,"['The desk has two monitors and one laptop on it.', 'A desk sitting on saw horses with a monitor, keyboard and mouse.', 'A desk with a laptop, second monitor and keyboard.', 'A computer workstation with a laptop and two additional monitors.', 'a desk with a computer sitting on top of it ']","[0.3162236213684082, 0.315094530582428, 0.31255877017974854, 0.30690768361091614, 0.305667906999588]","['000000195918.jpg', '000000492905.jpg', '000000131138.jpg', '000000435003.jpg', '000000027620.jpg']",0,A computer workstation with a laptop and two additional monitors.,A computer workstation with a laptop and two additional monitors.,"['A computer chair, with a computer desk, with both a laptop and desktop on top.\n', 'A desk set up as a workstation with a laptop', 'The desk has two monitors and one laptop on it.', 'this si a desk with two computers on it', 'A computer desk topped with a laptop computer with two monitors.']","[0.346453458070755, 0.34185919165611267, 0.3413471281528473, 0.33541831374168396, 0.334343284368515]","['000000172595.jpg', '000000513688.jpg', '000000195918.jpg', '000000360951.jpg', '000000549674.jpg']",1,A computer desk topped with a laptop computer with two monitors.,A computer desk topped with a laptop computer with two monitors.
000000217872.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000217872.jpg,"['Someone who is on a snowboard midair doing a trick.', 'A man doing a trick upside down on his snow board. ', 'a person jumping a snow board in the air', 'a person jumping a snow board in the air ', 'a person jumping a snow board in the air ']","[0.3272290825843811, 0.32390281558036804, 0.3238219916820526, 0.3238219916820526, 0.3238219916820526]","['000000400044.jpg', '000000456303.jpg', '000000456303.jpg', '000000425906.jpg', '000000491130.jpg']",0,A snowboarder is captured mid-air performing a trick.,A snowboarder is captured mid-air performing a trick.,"['Someone who is on a snowboard midair doing a trick.', 'a snowboarder in a black jacket is doing a trick', 'A snowboarder is flying in the air over snow.', 'A man flying through the air while riding a snowboard.', 'A man flying through the air while riding a snowboard.']","[0.3420385718345642, 0.34165748953819275, 0.34017717838287354, 0.33885255455970764, 0.33885255455970764]","['000000400044.jpg', '000000217872.jpg', '000000563349.jpg', '000000023359.jpg', '000000407650.jpg']",1,A snowboarder is flying in the air over snow.,A snowboarder is flying in the air over snow.
000000451150.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000451150.jpg,"['Six assorted donuts resting in the box they arrived in.', 'A box contains six donuts with varying types of glazes and toppings.', 'The box contains six donuts, but only two are chocolate covered.', 'A box of six pastries containing two chocolate doughnuts, one strawberry, one glaze, and two glazed crullers.', 'Variety of doughnuts displayed in white cardboard box.']","[0.31073927879333496, 0.306382417678833, 0.301135390996933, 0.29949772357940674, 0.2986011207103729]","['000000377814.jpg', '000000148957.jpg', '000000148957.jpg', '000000377814.jpg', '000000451150.jpg']",1,A box contains six assorted donuts with different glazes and toppings.,A box contains six assorted donuts with different glazes and toppings.,"['Six assorted donuts resting in the box they arrived in.', 'A close up of glazed donuts that are plain or with chocolate.', 'The six donuts are made with various seasonings.', 'Several glazed doughnuts lined up on a bakery tray. ', 'A box contains six donuts with varying types of glazes and toppings.']","[0.33836647868156433, 0.33790963888168335, 0.3342025578022003, 0.3334217369556427, 0.33252862095832825]","['000000377814.jpg', '000000486438.jpg', '000000451150.jpg', '000000066926.jpg', '000000148957.jpg']",1,Six assorted donuts resting in the box they arrived in.,Six assorted donuts resting in the box they arrived in.
000000483531.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000483531.jpg,"['Two twin beds in a room with a picture of flowers above it.', 'A white bed in a small hotel room', 'A neat and tidy bed in a hotel room', 'A small hotel room is furnished for business', 'The bedroom with the bedspread is dimly lit.']","[0.2884989082813263, 0.28169310092926025, 0.2810917794704437, 0.2743074595928192, 0.26711684465408325]","['000000483531.jpg', '000000050828.jpg', '000000483050.jpg', '000000218091.jpg', '000000010995.jpg']",1,Two twin beds in a room with a picture of flowers above it.,Two twin beds in a room with a picture of flowers above it.,"['A neat and tidy bed in a hotel room', 'A white bed in a small hotel room', 'A small hotel room is furnished for business', 'The bed and desk in a modern hotel room', 'Two beds are in a hotel room type setting.']","[0.3158997595310211, 0.3049848973751068, 0.2974404990673065, 0.29307830333709717, 0.29289230704307556]","['000000483050.jpg', '000000050828.jpg', '000000218091.jpg', '000000213422.jpg', '000000007795.jpg']",0,A neat and tidy bed in a hotel room.,A neat and tidy bed in a hotel room.
000000547383.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000547383.jpg,"['two sheep laying in a field of grass', 'Two adult sheep lay on the green grass.', 'Two sheep lay in the grass and look at the camera. ', 'Two sheep sit in a field and look towards the camera. ', 'Two sheep lying in green grass have a surprised look for the camera.']","[0.3319252133369446, 0.32962098717689514, 0.32270243763923645, 0.3183341324329376, 0.31745609641075134]","['000000547383.jpg', '000000547383.jpg', '000000547383.jpg', '000000547383.jpg', '000000547383.jpg']",1,Two sheep lying in green grass have a surprised look for the camera.,Two sheep lying in green grass have a surprised look for the camera.,"['Two sheep lying in green grass have a surprised look for the camera.', 'Two adult sheep lay on the green grass.', 'Two sheep lay in the grass and look at the camera. ', 'Two sheep sit in a field and look towards the camera. ', 'a couple of sheep are in a grassy field']","[0.35135555267333984, 0.3467845916748047, 0.34478989243507385, 0.3405846953392029, 0.33754613995552063]","['000000547383.jpg', '000000547383.jpg', '000000547383.jpg', '000000547383.jpg', '000000066561.jpg']",1,Two sheep lay in the grass and look at the camera.,Two sheep lay in the grass and look at the camera.
