,image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_rag,answer_rag,references,bleu_rag,rouge1_rag,rouge2_rag,rougeL_rag,clipscore_rag
166,000000028452.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000028452.jpg,"['A refrigerator mostly empty with only a few bottles of water inside.', 'a very big  fridge with nothing inside it', 'The refrigerator is brand new and was delivered today.', 'n open refrigerator door exposing all the food inside', 'The refrigerator and the inside door are full of food.', 'A refrigerator that has nothing but water in it.', 'The refrigerator has a drink and a carton of eggs in it.', 'A fridge stands in the corner of a room. ', 'A refrigerator has been doubled as a city map.', 'A metallic refrigerator freezer sitting inside of a kitchen.']","[0.3295363783836365, 0.32470402121543884, 0.3224593997001648, 0.32001179456710815, 0.3191707730293274, 0.3178461492061615, 0.31760334968566895, 0.31731367111206055, 0.3162723481655121, 0.31551310420036316]","['000000132329.jpg', '000000028452.jpg', '000000000802.jpg', '000000512330.jpg', '000000512330.jpg', '000000132329.jpg', '000000028452.jpg', '000000282296.jpg', '000000404191.jpg', '000000007574.jpg']",0,1,1,A refrigerator mostly empty with only a few bottles of water inside.,A refrigerator mostly empty with only a few bottles of water inside.,"['An open refrigerator door on a kitchen floor.', 'A fridge has some eggs and a bottle in it.', 'The refrigerator has a drink and a carton of eggs in it.', 'A few objects are sitting in an empty appliance.', 'a very big  fridge with nothing inside it']",0.027705781179862037,0.3333333333333333,0.10526315789473685,0.3,0.32953643798828125
167,000000222825.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000222825.jpg,"['An empty clean kitchen with cabinetry, stove and dishwasher.', 'A view of a kitchen with cabinets, a sink and a clothes washer.', 'a kitchen with a fridge, a trash can and an oven', 'a kitchen with white appliances and brown cupboards ', 'a kitchen containing a stove and refrigerator and sink', 'A kitchen with white appliances, countertop and oak cabinets.', 'A kitchen area with a stove, cabinets and a refrigerator.', 'A kitchen area with white stove, sink and a refrigerator.', 'a kitchen full of cabinets, a stove, sink and refridgeratio', 'A picture of a small-sized kitchen with wood cabinets.']","[0.35491976141929626, 0.3476075530052185, 0.3337783217430115, 0.33313387632369995, 0.33069485425949097, 0.32750067114830017, 0.3262629806995392, 0.32268595695495605, 0.32245779037475586, 0.321943074464798]","['000000127182.jpg', '000000552883.jpg', '000000382696.jpg', '000000222825.jpg', '000000226984.jpg', '000000226984.jpg', '000000437898.jpg', '000000292060.jpg', '000000292060.jpg', '000000437898.jpg']",0,1,1,"A kitchen with white appliances, countertop and oak cabinets.","A kitchen with white appliances, countertop and oak cabinets.","['A kitchen with a stove top oven next to a white fridge.', 'a kitchen with white appliances and brown cupboards', 'A kitchen looks very clean with corner cabinets.', 'an image of a kitchen setting with white appliances', 'A bare kitchen has wood cabinets and white appliances.']",0.18575057999133598,0.7058823529411765,0.5333333333333333,0.7058823529411765,0.3275006115436554
168,000000243148.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000243148.jpg,"['A skier bending down to help a toddler with his little skis.', 'A woman is helping a child put on skis.', 'A child is bent over on skis in the snow.', 'A man and a little girl wearing snowboards. ', 'A young child is hopping from the slope on their skis.', 'A little child sits in the snow with skis.', 'A young man kneeling down while riding skis.', 'A young child is sitting in the snow ', 'A male skier is posing for the camera while a young girl is in the background. ', 'A little kid that is snowboarding in the snow.']","[0.35902535915374756, 0.3418063819408417, 0.3303408622741699, 0.32096728682518005, 0.3196622431278229, 0.31212055683135986, 0.30593371391296387, 0.3046252727508545, 0.29890692234039307, 0.2951270639896393]","['000000243148.jpg', '000000243148.jpg', '000000080671.jpg', '000000036539.jpg', '000000342397.jpg', '000000243148.jpg', '000000173830.jpg', '000000243148.jpg', '000000036539.jpg', '000000289417.jpg']",1,1,1,A woman is helping a child put on skis.,A woman is helping a child put on skis.,"['A woman is helping a child put on skis.', 'A little child sits in the snow with skis.', 'A skier bending down to help a toddler with his little skis.', 'A young child is sitting in the snow', 'A lady seems to be attending to a fallen toddler.']",1.0,1.0,1.0,1.0,0.34180647134780884
169,000000232489.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000232489.jpg,"['a half eaten pizza is sitting on a plate', 'One of the slices of pizza on the dish is turned upside down. ', 'A large slice of pizza on a plate ', 'A pizza pie being enjoyed at a cafe of some sort.', 'A slice of pizza sitting on top of a white plate.', 'A small loaded pizza on a yellow plate', 'a single slice of pizza with ham slices on it  on a plate', 'A pizza sits half eaten on a plate.', 'A pizza with veggies and eggs on it. ', 'Small personal pizza with bacon and spinach. ']","[0.32422277331352234, 0.32391390204429626, 0.3208491802215576, 0.32065778970718384, 0.3156158924102783, 0.315055787563324, 0.314423143863678, 0.3140941858291626, 0.31282326579093933, 0.31244441866874695]","['000000547854.jpg', '000000565597.jpg', '000000337498.jpg', '000000307172.jpg', '000000084431.jpg', '000000579900.jpg', '000000084431.jpg', '000000127476.jpg', '000000357903.jpg', '000000100582.jpg']",0,0,0,A slice of pizza with veggies and eggs on it.,A slice of pizza with veggies and eggs on it.,"['A paper plate that has two pieces of pizza on it.', 'There are two slices of pizza on a paper plate.', 'A couple of slices of pizza on top of a white plate.', 'Two slices of pizza sitting on a paper plate.', 'Two slices of pizza are sitting on a paper plate.']",0.06674094719041482,0.5263157894736842,0.23529411764705882,0.47619047619047616,0.3237209916114807
170,000000439623.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000439623.jpg,"['A fire hydrant with several outlets on it by a street side.', 'A white fire hydrant on the sidewalk by a car.', 'An old white fire hydrant on a sidewalk in a town.', 'A white fire hydrant sitting on a  sidewalk.', 'a hydrant  well tired up placed at the middle of the town', 'A white fire hydrant stand on a side walk.', 'A fire hydrant is standing on the sidewalk with two spouts.', 'A water hydrant on a pavement with cars in the bay', 'A fire hydrant on the side of the street.', 'a fire hydrant near two small poles on the curb of a street']","[0.3993765413761139, 0.39338988065719604, 0.3873693645000458, 0.3852786123752594, 0.38107824325561523, 0.3795567750930786, 0.37568527460098267, 0.3755568265914917, 0.3749188482761383, 0.37459781765937805]","['000000193717.jpg', '000000439623.jpg', '000000439623.jpg', '000000439623.jpg', '000000193717.jpg', '000000439623.jpg', '000000344909.jpg', '000000147338.jpg', '000000008899.jpg', '000000165713.jpg']",0,1,1,A white fire hydrant with two outlets is on the sidewalk by a car.,A white fire hydrant with two outlets is on the sidewalk by a car.,"['A white fire hydrant sitting on a  sidewalk.', 'An old white fire hydrant on a sidewalk in a town.', 'a white fire hydrant in front of a red car', 'A white fire hydrant stand on a side walk.', 'A white fire hydrant on the sidewalk by a car.']",0.5316967153331754,0.8333333333333333,0.7272727272727274,0.8333333333333333,0.40719616413116455
171,000000197022.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000197022.jpg,"['Two fresh pizzas with mushrooms and olives sitting on pizza paddles.', 'Mushroom pizza has two slices taken out of it.', 'A square-shaped pizza on a wooden board near white plates.', 'a homemade pizza  is on a cutting board', 'There is a homemade pizza on a cutting board.', 'A dish of some sort on a pizza stone.', 'A large thick crusted pizza has olives on it as it sits on a wooden paddle.', 'An olive and cheese pizza that has been placed on a table.', 'A large combination pizza with two pieces gone.', 'pizza with olives on black plate setting on table']","[0.3445802927017212, 0.32079026103019714, 0.3171423375606537, 0.3160509765148163, 0.3113718032836914, 0.31082412600517273, 0.30874398350715637, 0.30680638551712036, 0.3064451515674591, 0.30612096190452576]","['000000197022.jpg', '000000357430.jpg', '000000329455.jpg', '000000476787.jpg', '000000476787.jpg', '000000378284.jpg', '000000430973.jpg', '000000430973.jpg', '000000357430.jpg', '000000173004.jpg']",1,1,1,Two fresh pizzas with mushrooms and olives sitting on pizza paddles.,Two fresh pizzas with mushrooms and olives sitting on pizza paddles.,"['I want the pizza that has extra cheese on it.', 'A cooked pizza pie on a tray with another that is uncooked.', 'There is an image of man doing things on the table.', 'A pizza that is sitting on a wooden plank.', 'Two fresh pizzas with mushrooms and olives sitting on pizza paddles.']",1.0,1.0,1.0,1.0,0.3445802330970764
172,000000535578.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000535578.jpg,"['A flock of sheep are grazing on a grassy slope.', 'A lot of sheep all in on grassy area.', 'There are some sheep eating in the field eating grass.', 'A flock of sheep walking along a grassy hillside grazing.', 'A group of sheep grazing in a grassy valley.', 'The small herd of sheep are grazing on the grassy field. ', 'The sheep gathered in the meadow wait to be told where to go', 'Curious sheep on a large, well used pasture.', 'There is a group of sheep grazing on the grass in the field. ', 'Many sheep grazing on grass in a field. ']","[0.3420772850513458, 0.3378196954727173, 0.336646169424057, 0.33582252264022827, 0.33570247888565063, 0.333206444978714, 0.33154961466789246, 0.33153700828552246, 0.3312484622001648, 0.3298535943031311]","['000000535578.jpg', '000000461405.jpg', '000000552612.jpg', '000000535578.jpg', '000000535578.jpg', '000000410428.jpg', '000000364322.jpg', '000000410428.jpg', '000000461405.jpg', '000000230166.jpg']",1,1,1,A flock of sheep are grazing on a grassy slope.,A flock of sheep are grazing on a grassy slope.,"['A group of sheep grazing in a grassy valley.', 'Sheep graze in a lushly green mountain meadow', 'A flock of sheep walking along a grassy hillside grazing.', 'A flock of sheep are grazing on a grassy slope.', 'A group of sheep grazing in a grassy field.']",1.0,1.0,1.0,1.0,0.3420773148536682
173,000000183500.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000183500.jpg,"['White and red biplane flying through the air. ', 'An old biplane that is flying low for the crowd.', 'A motorcycle driving by a red and white biplane.', 'a fighter het flying up in the air ', 'A person is flying a biplane in the sky.', 'A tri-motor, vintage airplane on final approach to land.', 'A biplane leaves a smoke trail while doing a trick.', 'A red and white airplane in the sky.', 'An airplane is vintage and is on display.', 'A small red and white plane flying in the sky.']","[0.32291489839553833, 0.312052845954895, 0.3108777105808258, 0.2890808582305908, 0.28641262650489807, 0.28585749864578247, 0.2819199562072754, 0.27625226974487305, 0.27102160453796387, 0.26990434527397156]","['000000183500.jpg', '000000183500.jpg', '000000513580.jpg', '000000553094.jpg', '000000183500.jpg', '000000137950.jpg', '000000199977.jpg', '000000144114.jpg', '000000504000.jpg', '000000144114.jpg']",1,1,1,A small red and white plane flying in the sky.,A small red and white plane flying in the sky.,"['A person is flying a biplane in the sky.', 'An old biplane that is flying low for the crowd.', 'A red and white plane flying through a cloudy sky.', 'A propeller plane that is flying in the sky.', 'White and red biplane flying through the air.']",0.6580370064762462,0.7,0.4444444444444444,0.7,0.2699042558670044
174,000000382030.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000382030.jpg,"['A cluttered collection of various items including a wig, shoes, umbrella and a photo.', ""A floor filled with the contents of a woman's bag."", 'A pen, hairbrush, and other objects sitting on a bed.', 'A pen and several personal hair care items sit side by side on a blanketed surface.', 'Packing everything for a trip including a childs Barbie doll.', 'A wig sitting next to a pair of shoes on top of a table.', 'A pen, a plastic name bracelet, a barrette, a flashlight and a brush are lined up.', 'A girl doll sitting in a suit case with a bag.', 'A pair of sandals, an umbrellas and other items are piled onto a table.', 'a cellophone broken into pieces by a womans feet']","[0.3557051420211792, 0.34526726603507996, 0.339900404214859, 0.33833515644073486, 0.31665611267089844, 0.31178295612335205, 0.31156057119369507, 0.3053099513053894, 0.3011733591556549, 0.2985798120498657]","['000000382030.jpg', '000000222299.jpg', '000000064574.jpg', '000000064574.jpg', '000000180296.jpg', '000000382030.jpg', '000000064574.jpg', '000000180296.jpg', '000000382030.jpg', '000000036660.jpg']",1,1,1,A wig sitting next to a pair of shoes on top of a table.,A wig sitting next to a pair of shoes on top of a table.,"['A wig sitting next to a pair of shoes on top of a table.', 'Items are sitting about for Chinese dress up fashion.', 'A cluttered collection of various items including a wig, shoes, umbrella and a photo.', 'A pair of sandals, an umbrellas and other items are piled onto a table.', 'A table full of many diffrent house hold items']",1.0,1.0,1.0,1.0,0.31178298592567444
175,000000138241.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000138241.jpg,"['Plates of food have a tortillas and meat on them.', 'There are meats and vegetables on a flatbread', 'A burrito along with some other spanish foods', 'two plates each with a fajita with meat and vegetables.', 'A burrito sitting on top of a white plate.', 'Two small flat breads with beer samplers on each side.', 'some food is laying on a white plate', 'A white plate topped wti chicken and a cup of guacamole.', 'there is some type of flat bread with topping on the top of it', 'A white plate topped with food sitting on a table.']","[0.280215859413147, 0.27844780683517456, 0.2718292772769928, 0.26523953676223755, 0.26363328099250793, 0.26096639037132263, 0.25499486923217773, 0.25337469577789307, 0.2516794800758362, 0.2514382302761078]","['000000138241.jpg', '000000100582.jpg', '000000449190.jpg', '000000138241.jpg', '000000138241.jpg', '000000074733.jpg', '000000191580.jpg', '000000008277.jpg', '000000356498.jpg', '000000153632.jpg']",1,1,1,A white plate topped with food sitting on a table.,A white plate topped with food sitting on a table.,"['A burrito sitting on top of a white plate.', 'Three plates of food showing a meal in the shape of log covered with vegetables.', 'Plates of food have a tortillas and meat on them.', 'Several different plates with food served on them.', 'two plates each with a fajita with meat and vegetables.']",0.07259795291154773,0.7368421052631577,0.35294117647058826,0.4444444444444445,0.2514382302761078
176,000000421834.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000421834.jpg,"['A red and black bird at a bird feeder.', 'a small bird on a bird feeder ', 'A bird sits on a seed filled bird feeder.', 'A bird that is sitting on a bird feeder.', 'A small bird resting and eating from a bird feeder.', 'The bird is standing on the rim of the bird feeder.', 'A small bird contemplates how to get some seeds.', 'a red and black bird perched on a rail ', 'A bird feeding her baby bird some food.', 'A bird with outstretched blue wings is sitting on some bird feeder.']","[0.35396453738212585, 0.3082486391067505, 0.30455663800239563, 0.2989729046821594, 0.2942662239074707, 0.2871024012565613, 0.28438618779182434, 0.2744801938533783, 0.2686822712421417, 0.26314777135849]","['000000421834.jpg', '000000284279.jpg', '000000421834.jpg', '000000421834.jpg', '000000284279.jpg', '000000284279.jpg', '000000284279.jpg', '000000464251.jpg', '000000098261.jpg', '000000315257.jpg']",1,1,1,A red and black bird at a bird feeder.,A red and black bird at a bird feeder.,"['A large green bird feeder with a bird on it.', 'A bird that is sitting on a bird feeder.', 'A red and black bird at a bird feeder.', 'A bird sits on a seed filled bird feeder.', 'a bird feeder that is attached to a tree']",1.0,1.0,1.0,1.0,0.3539644479751587
177,000000229553.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000229553.jpg,"['Helmeted young skateboarder displaying ability skills on cement surface.', 'Young person on the street skateboarding wearing a helmet.', 'A skateboarder rides down the street with a helmet', 'Skateboarder grinding his board on the side of a pavement course. ', 'The young skateboarder is riding on a cement driveway.', 'A man in a baseball cap riding a skateboard grinding an edge.', 'A skateboarder rolling across a thin plank on two wheels', 'A person in a helmet is riding a skateboard.', 'a boy on a skate board riding on concrete', 'Young skateboarder showing off learned skills next to building.']","[0.36873912811279297, 0.34710437059402466, 0.34552231431007385, 0.3426778316497803, 0.33954522013664246, 0.3368789553642273, 0.3359174132347107, 0.3343830406665802, 0.33126184344291687, 0.33114686608314514]","['000000229553.jpg', '000000442463.jpg', '000000476119.jpg', '000000373315.jpg', '000000106912.jpg', '000000209757.jpg', '000000161799.jpg', '000000476258.jpg', '000000581062.jpg', '000000295138.jpg']",1,1,1,A skateboarder is riding on a cement surface with a helmet on.,A skateboarder is riding on a cement surface with a helmet on.,"['A man sitting on top of a skateboard on a street.', 'A young man kneeling while riding a skate board.', 'A guy squatting on a skateboard trying to balance.', 'Helmeted young skateboarder displaying ability skills on cement surface.', 'A skater losing his balance while squatting on his board']",0.04926862021119254,0.5217391304347826,0.2105263157894737,0.380952380952381,0.3491896688938141
178,000000231097.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000231097.jpg,"['A plate is left sitting half eaten with mostly broccoli remaining.', 'Plate of food with broccoli on glass plate with table cloth', 'A plate of broccoli and meat on a table.', 'The meal of fish has a side of broccoli. ', 'a close up of a plate of food with broccoli', 'a close up of a plate of food with broccoli', 'The broccoli platter in the dish is mostly eaten up.', 'A plate topped with broccoli and vegetables on a table.', 'a plate of broccoli on a table next to some other plates of food ', 'The plate is full of broccoli, potatoes, and meat.']","[0.37069639563560486, 0.36963409185409546, 0.3665870428085327, 0.36205679178237915, 0.3618953824043274, 0.3618953824043274, 0.35601720213890076, 0.35448771715164185, 0.3516688942909241, 0.35148531198501587]","['000000231097.jpg', '000000561889.jpg', '000000579091.jpg', '000000191580.jpg', '000000579091.jpg', '000000559707.jpg', '000000527695.jpg', '000000299355.jpg', '000000062554.jpg', '000000104669.jpg']",1,1,1,A plate of food with broccoli on a table.,A plate of food with broccoli on a table.,"['A nearly empty plate containing broccoli and brown sauce.', 'A plate is left sitting half eaten with mostly broccoli remaining.', 'A half eaten plate of food sits on the table.', 'A plate sits on a table mostly empty, except for a few vegetables.', 'Broccoli, carrots and a small amount of potatoes on a plate.']",0.18575057999133598,0.631578947368421,0.3,0.631578947368421,0.35975390672683716
179,000000104782.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000104782.jpg,"['A street sign reads ""Bacchanalia"" above a stop sign.', 'A picture of a street light and sign showing the street names.', 'The two street name signs are protruding from a street pole. ', 'The signs give the street names and show where to park.', 'The business and street signs are clearly visible. ', 'A street sign has a freeway sign in a different language.', 'Street sign displayed on pole at intersection in metropolitan region.', 'A two way street sign with one sign that changes from one name to another.', 'A large wooden pole with a green street sign hanging from it.', 'A blue sign is on a pole with another sign that has text.']","[0.49373769760131836, 0.3227260410785675, 0.3206813335418701, 0.31118568778038025, 0.3111662268638611, 0.30986344814300537, 0.30772683024406433, 0.3019651770591736, 0.3009480834007263, 0.3005865812301636]","['000000104782.jpg', '000000571943.jpg', '000000198915.jpg', '000000058636.jpg', '000000516708.jpg', '000000121153.jpg', '000000213593.jpg', '000000560371.jpg', '000000058636.jpg', '000000025593.jpg']",1,1,1,"A street sign reads ""Bacchanalia"" above a stop sign.","A street sign reads ""Bacchanalia"" above a stop sign.","['a stop sign and a white and green street sign and a tree', 'A road sign on top of a stop sign at an intersection', 'A street sign reads ""Bacchanalia"" above a stop sign.', 'A red stop sign with a green street sign posted above it.', 'There is a street sign on top of a stop sign near a tree.']",1.0,1.0,1.0,1.0,0.49373769760131836
180,000000193429.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000193429.jpg,"['A man sitting in the snow with his snowboard on. ', 'A man sitting down with a snowboard strapped on', 'Man sitting in snow with snowboard attached to shoes. ', 'A man sitting on the ground with a snowboard on his feet.', 'A man sits in the snow with a snowboard still on his feet.', 'A person sitting on the side of a mountain with a snow board.', 'A male snowboarder sits with his board on a snowy hill.', 'The man is posing for a picture with his snowboard.', 'man on his knees with his snow board still attached, hands on hips', 'A man standing next to a snowboard in the snow.']","[0.3807234764099121, 0.3790622055530548, 0.37323856353759766, 0.36931493878364563, 0.3647853136062622, 0.3642706871032715, 0.3578875958919525, 0.3542999029159546, 0.348416268825531, 0.3483652174472809]","['000000074860.jpg', '000000193429.jpg', '000000193429.jpg', '000000074860.jpg', '000000193429.jpg', '000000074860.jpg', '000000193429.jpg', '000000326128.jpg', '000000094944.jpg', '000000393469.jpg']",0,1,1,A man sitting in the snow with his snowboard on.,A man sitting in the snow with his snowboard on.,"['Man sitting in snow with snowboard attached to shoes.', 'A man sitting down with a snowboard strapped on', 'A snow boarder sits in the snow looking at the camera.', 'A male snowboarder sits with his board on a snowy hill.', 'A man sits in the snow with a snowboard still on his feet.']",0.4400558683966967,0.8695652173913044,0.5714285714285715,0.7826086956521738,0.38072332739830017
181,000000189806.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000189806.jpg,"['Cats look up and out the widow in a house.', 'There are two cats laying down with two remotes', 'A group of cats that are sitting on a bed.', 'These two cats are playing in a room that has a large TV and a laptop computer.', 'Three cats are napping on the carpeted floor.', 'A tabby cat and a black and white cat looking for trouble.', ""A cat observing a dog that's sniffing something on the floor."", 'The black cat with white patches is sitting beside a remote control.', 'Two cats sleeping with a remote control near each of them.', 'They are all working in the kitchen together.']","[0.3220556080341339, 0.31727132201194763, 0.3100072145462036, 0.3075238764286041, 0.30437925457954407, 0.2960702180862427, 0.29015859961509705, 0.288284569978714, 0.2881110608577728, 0.28809311985969543]","['000000409867.jpg', '000000039769.jpg', '000000387383.jpg', '000000077396.jpg', '000000187236.jpg', '000000077396.jpg', '000000189806.jpg', '000000476810.jpg', '000000039769.jpg', '000000084241.jpg']",0,0,1,Two cats are sitting on the floor with a dog and a fan in the background.,Two cats are sitting on the floor with a dog and a fan in the background.,"['A cat and a Dog playing on the floor near shoes.', 'A cat and a dog on the floor in a room', ""A cat observing a dog that's sniffing something on the floor."", 'A cat and dog on wooden floor next to a stairwell.', 'A cat looking at a dog as it sniffs the floor.']",0.0925159978069645,0.6666666666666666,0.32,0.3703703703703703,0.2756054103374481
182,000000122745.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000122745.jpg,"['a vandalized stop sign in the dark with a sky background', 'A STOP sign on a city street at night.', 'A red stop sign is glowing against the dark sky.', 'A stop sign sits at an intersection in a city at night time. ', 'A stop sign is lit up in the dark of night.', 'A stop sign and lighted lamp post along a street at dusk.', 'Image of a street approaching California 138 with stop sign ahead.', 'A stop sign in front of a road in a small town in the hills.', 'The stop sign is visible for everyone to see.', 'A stop sign at the end of the road.']","[0.3877750635147095, 0.37592121958732605, 0.37173032760620117, 0.3629288375377655, 0.36086350679397583, 0.3538520932197571, 0.35119181871414185, 0.3494231402873993, 0.3448983132839203, 0.34130409359931946]","['000000122745.jpg', '000000100283.jpg', '000000122745.jpg', '000000213593.jpg', '000000122745.jpg', '000000273617.jpg', '000000501023.jpg', '000000222094.jpg', '000000191471.jpg', '000000232646.jpg']",1,1,1,A stop sign is glowing in the dark with a sky background.,A stop sign is glowing in the dark with a sky background.,"['A stop sign is lit up in the dark of night.', 'A red stop sign sitting on the side of a dark road.', 'A red stop sign is glowing against the dark sky.', 'A stop sign on the side of a street.', 'a vandalized stop sign in the dark with a sky background']",0.7348889200874658,0.8695652173913043,0.6666666666666666,0.8695652173913043,0.38833990693092346
183,000000239041.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000239041.jpg,"['a flat screen TV embedded in a restroom mirror.', 'A photo of a video game in the middle of a large mirror in a bathroom. ', 'A television is reflected from a bathroom mirror.', 'A bathroom with the reflection of a tv in a mirror', 'A flat screen TV adorns a bathroom mirror.', 'a tv in a bathroom mirror next to sinks', 'A football game on TV reflects in a bathroom mirror.', 'Bathroom scene showing a television and a hair dryer.', 'A bathroom mirror with the middle cut out and exposed.', 'A view of a bathroom, with two urinals in it.']","[0.39589032530784607, 0.39554187655448914, 0.3729493319988251, 0.3651481866836548, 0.3616253137588501, 0.3561217486858368, 0.35246410965919495, 0.34651947021484375, 0.3312299847602844, 0.3304494619369507]","['000000017379.jpg', '000000017379.jpg', '000000239041.jpg', '000000239041.jpg', '000000017379.jpg', '000000017379.jpg', '000000017379.jpg', '000000239041.jpg', '000000474786.jpg', '000000206271.jpg']",0,1,1,A flat screen TV embedded in a restroom mirror.,A flat screen TV embedded in a restroom mirror.,"['A television is reflected from a bathroom mirror.', 'A bathroom with the reflection of a tv in a mirror', 'Bathroom scene showing a television and a hair dryer.', 'A bathroom with a telivision in it and mirrors.', 'A bathroom with purple walls and two mirrors.']",0.06030725360407769,0.5,0.11111111111111112,0.5,0.3958902657032013
184,000000534041.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000534041.jpg,"['A little boy is being held on a lap while eating.', 'Mom has to help him eat his hot dog and bun.', 'A woman feeds a toddler a hot dog while he holds a purple bottle.', 'A person feeding a little boy a hot dog as he sits at an iron table.', 'A little boy smiling for a picture as he eats.', 'A young boy is holding a couple of hotdogs', 'A woman feeding a little boy french fries at a restaurant. ', 'A young boy wearing a striped shirt eating some food. ', 'The lunchbox has a cold sandwich, strawberry yogurt and orange juice. ', 'A child is holding two hot dogs up to the photographer.']","[0.34580984711647034, 0.33870354294776917, 0.3309355676174164, 0.3255061209201813, 0.315604031085968, 0.3093651831150055, 0.30680352449417114, 0.3017284572124481, 0.29583293199539185, 0.29579800367355347]","['000000084674.jpg', '000000534041.jpg', '000000534041.jpg', '000000534041.jpg', '000000099810.jpg', '000000179898.jpg', '000000534041.jpg', '000000394940.jpg', '000000251119.jpg', '000000179898.jpg']",0,1,1,A woman feeds a toddler a hot dog while he holds a purple bottle.,A woman feeds a toddler a hot dog while he holds a purple bottle.,"['a woman is feeding food to this small child', 'A woman feeds a toddler a hot dog while he holds a purple bottle.', 'A person feeding a little boy a hot dog as he sits at an iron table.', 'A woman feeding a little boy french fries at a restaurant.', 'Mom has to help him eat his hot dog and bun.']",1.0,1.0,1.0,1.0,0.33093559741973877
185,000000512248.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000512248.jpg,"['A jewelry store sign that looks like a clock.', 'A sign hanging of the side of a building on top of a clock.', 'A clock  and a spoon atop a commercial building.', 'a big clock on a blue pole in a small downtown town', 'Green and white store front clock in front of a building. ', 'A large clock on the side of a building above cars on the street.', 'A clock tower on top of a store building in a busy city.', 'A clock mounted on the side of a building next to a street.', 'A grandfather clock marks an elegant starting position for visiting shops.', 'A clock is shown on the side of a sign.']","[0.3773244321346283, 0.342510849237442, 0.33038002252578735, 0.3291585445404053, 0.3131025433540344, 0.3100772500038147, 0.3059873878955841, 0.304439902305603, 0.30346181988716125, 0.30283069610595703]","['000000512248.jpg', '000000400922.jpg', '000000551780.jpg', '000000427055.jpg', '000000512248.jpg', '000000191013.jpg', '000000242411.jpg', '000000076211.jpg', '000000043737.jpg', '000000512248.jpg']",1,1,1,"A clock on a pole in front of a building with a sign that says ""GORDON'S JEWEL","A clock on a pole in front of a building with a sign that says ""GORDON'S JEWEL","['A clock is shown on the side of a sign.', 'Green and white store front clock in front of a building.', 'A large clock on a pole near a building.', 'A jewelry store sign that looks like a clock.', 'A clock outside a building says the time is 4:30']",0.3577848216493281,0.5185185185185185,0.31999999999999995,0.5185185185185185,0.48270028829574585
186,000000214869.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000214869.jpg,"['A remote control storage pouch attached to a couch. ', 'The four remotes are inside of pockets on the arm of a couch.', 'The cog is getting cozy with the remote control.', 'a remote control holder attached to living room furniture that is full of controllers', 'A piece of luggage is ready to go with cold wear on top for quick usage.', 'a close up of a smaller luggage bag ', 'A black bag attached to the long handle of a piece of luggage.', 'A woman sitting down with a large cell phone holder on her pants.', 'A close shot of someone pointing to their cased Alltel phone. ', 'A person laying crushed underneath a black piece of luggage.']","[0.30749595165252686, 0.29452380537986755, 0.2852468192577362, 0.28166884183883667, 0.2786611020565033, 0.2755364775657654, 0.2744670510292053, 0.27064040303230286, 0.2682534158229828, 0.26432687044143677]","['000000400161.jpg', '000000400161.jpg', '000000273642.jpg', '000000400161.jpg', '000000125952.jpg', '000000304545.jpg', '000000304545.jpg', '000000214869.jpg', '000000214869.jpg', '000000233370.jpg']",0,0,1,A remote control holder attached to living room furniture that is full of controllers.,A remote control holder attached to living room furniture that is full of controllers.,"['A woman sitting down with a large cell phone holder on her pants.', 'A close shot of someone pointing to their cased Alltel phone.', 'A person has their cell phone clipped to their belt,', 'Someone pointing at their cell phone in a case on their hip.', 'The woman is pointing to a phone in a cover.']",0.021359012567909896,0.25,0.0,0.16666666666666666,0.2863010764122009
